trimestre,anno,operador,valor,tri_ingresos_total_trimestre,tri_cuota_ingresos_trimestre,num_trim,inf_bam_lineas,inf_bam_trafico_datos,inf_estaciones_base,inf_nodos_radio,men_portab_moviles,men_baf_lineas_media,an_gen_ingresos_minorista,an_gen_empleados,an_gen_inversiones,an_merc_baf_lineas,an_merc_mov_lineas,an_merc_bam_lineas,an_merc_mov_clientes,prov_baf_lineas_total,prov_baf_pen_media,prov_baf_pen_std,log_valor,valor_lag1,valor_lag4,arpu_mov_anual,trafico_datos_por_linea_bam
2015T2,2015,MASORANGE,746.6899999999999,12246.22,0.12194620054188149,4,0.0,0.0,0.0,0.0,589543.0,1015927.5,3083.86,4081.0,682.39,2143921.0,12978380.0,9103680.0,0.0,2143921.0,2.0346153846153845,1.7206777413187375,6.616988453568432,769.69,787.88,0.0,0.0
2015T3,2015,MASORANGE,1046.36,12012.92,0.17420577178571073,6,0.0,0.0,0.0,0.0,740711.0,1175859.75,3083.86,4081.0,682.39,2143921.0,12978380.0,9103680.0,0.0,2143921.0,2.0346153846153845,1.7206777413187375,6.954027991312816,746.6899999999999,800.09,0.0,0.0
2015T4,2015,MASORANGE,1037.7,12459.279999999999,0.16657463352617488,8,0.0,0.0,0.0,0.0,830784.0,1244573.4444444445,3083.86,4081.0,682.39,2143921.0,12978380.0,9103680.0,0.0,2143921.0,2.0346153846153845,1.7206777413187375,6.945725210233766,1046.36,801.8199999999999,0.0,0.0
2016T1,2016,MASORANGE,1020.1899999999999,11870.400000000001,0.17188805768971555,2,0.0,0.0,0.0,0.0,873356.0,1263088.111111111,4267.4,5389.0,1145.12,4018332.0,15996564.0,12253734.0,0.0,3940338.0,2.385064935064935,2.278796335975183,6.928723892918286,1037.7,769.69,0.0,0.0
2016T2,2016,MASORANGE,1046.83,12273.4,0.1705851679241286,4,0.0,0.0,0.0,0.0,853477.0,1275412.6666666667,4267.4,5389.0,1145.12,4018332.0,15996564.0,12253734.0,0.0,3940338.0,2.385064935064935,2.278796335975183,6.954476637982458,1020.1899999999999,746.6899999999999,0.0,0.0
2016T3,2016,MASORANGE,1088.82,12073.22,0.18036944576509004,6,0.0,0.0,0.0,0.0,888668.0,1285886.4444444445,4267.4,5389.0,1145.12,4018332.0,15996564.0,12253734.0,0.0,3940338.0,2.385064935064935,2.278796335975183,6.993767823971793,1046.83,1046.36,0.0,0.0
2016T4,2016,MASORANGE,1347.88,12705.9,0.21216600162129406,8,0.0,0.0,0.0,0.0,1312466.0,1364270.9444444445,4267.4,5389.0,1145.12,4018332.0,15996564.0,12253734.0,0.0,3940338.0,2.385064935064935,2.278796335975183,7.2070298974697256,1088.82,1037.7,0.0,0.0
2017T1,2017,MASORANGE,1351.8700000000001,12086.04,0.22370768258254978,2,0.0,0.0,0.0,0.0,1394876.0,1406213.611111111,5659.67,5918.0,1389.82,4474086.0,20551161.0,15736886.0,0.0,4474086.0,2.7959615384615386,2.275645789652322,7.209983540775533,1347.88,1020.1899999999999,0.0,0.0
2017T2,2017,MASORANGE,1391.38,12481.560000000001,0.22294969539064025,4,0.0,0.0,0.0,0.0,1216274.0,1319983.9666666668,5659.67,5918.0,1389.82,4474086.0,20551161.0,15736886.0,0.0,4474086.0,2.7959615384615386,2.275645789652322,7.23876979214553,1351.8700000000001,1046.83,0.0,0.0
2017T3,2017,MASORANGE,1452.3200000000002,12321.779999999999,0.235732175059123,6,0.0,0.0,0.0,0.0,1478775.0,1159824.4166666665,5659.67,5918.0,1389.82,4474086.0,20551161.0,15736886.0,0.0,4474086.0,2.7959615384615386,2.275645789652322,7.281605873320959,1391.38,1088.82,0.0,0.0
2017T4,2017,MASORANGE,1464.1,12921.740000000002,0.22661034814196845,8,0.0,0.0,0.0,0.0,1675245.0,1224059.1666666665,5659.67,5918.0,1389.82,4474086.0,20551161.0,15736886.0,0.0,4474086.0,2.7959615384615386,2.275645789652322,7.289678778507267,1452.3200000000002,1347.88,0.0,0.0
2018T1,2018,MASORANGE,1440.31,12253.46,0.2350862531888952,2,0.0,0.0,0.0,0.0,1654873.0,1293742.8333333333,5878.74,6222.0,1862.48,4978431.0,22473805.0,17086939.0,0.0,4978431.0,3.1704807692307693,2.754213406224382,7.273307701245797,1464.1,1351.8700000000001,0.0,0.0
2018T2,2018,MASORANGE,1477.73,12645.400000000001,0.23371819001375993,4,0.0,0.0,0.0,0.0,1574281.0,1351554.4166666667,5878.74,6222.0,1862.48,4978431.0,22473805.0,17086939.0,0.0,4978431.0,3.1704807692307693,2.754213406224382,7.298938890264532,1440.31,1391.38,0.0,0.0
2018T3,2018,MASORANGE,1482.25,12132.099999999999,0.24435176103065423,6,0.0,0.0,0.0,0.0,1571118.0,1395342.6666666667,5878.74,6222.0,1862.48,4978431.0,22473805.0,17086939.0,0.0,4978431.0,3.1704807692307693,2.754213406224382,7.301990905138752,1477.73,1452.3200000000002,0.0,0.0
2018T4,2018,MASORANGE,1513.47,12813.92,0.2362227952102089,8,0.0,0.0,0.0,0.0,1616972.0,1469314.75,5878.74,6222.0,1862.48,4978431.0,22473805.0,17086939.0,0.0,4978431.0,3.1704807692307693,2.754213406224382,7.322820821753438,1482.25,1464.1,0.0,0.0
2019T1,2019,MASORANGE,1495.15,12313.36,0.2428500425554032,2,0.0,0.0,0.0,0.0,1671964.0,1528701.5,5954.9,6477.0,1739.4499999999998,5403597.0,23348288.0,17848051.0,0.0,5403597.0,4.935576923076923,3.5363950468687326,7.310650420887664,1513.47,1440.31,0.0,0.0
2019T2,2019,MASORANGE,1497.1799999999998,12414.539999999999,0.2411978212644206,4,0.0,0.0,0.0,0.0,1469442.0,1579940.0,5954.9,6477.0,1739.4499999999998,5403597.0,23348288.0,17848051.0,0.0,5403597.0,4.935576923076923,3.5363950468687326,7.312006317072123,1495.15,1477.73,0.0,0.0
2019T3,2019,MASORANGE,1492.71,12000.939999999999,0.24876551336811953,6,0.0,0.0,0.0,0.0,1667885.0,1635334.75,5954.9,6477.0,1739.4499999999998,5403597.0,23348288.0,17848051.0,0.0,5403597.0,4.935576923076923,3.5363950468687326,7.309018237078599,1497.1799999999998,1482.25,0.0,0.0
2019T4,2019,MASORANGE,1527.3400000000001,12755.54,0.2394786892597256,8,0.0,0.0,0.0,0.0,1721092.0,1702924.1666666665,5954.9,6477.0,1739.4499999999998,5403597.0,23348288.0,17848051.0,0.0,5403597.0,4.935576923076923,3.5363950468687326,7.331937458063106,1492.71,1513.47,0.0,0.0
2020T1,2020,MASORANGE,1477.99,11750.08,0.2515710531332553,2,0.0,0.0,0.0,0.0,1516718.0,1748429.0833333335,5806.05,6869.0,1595.18,5772621.0,23732468.0,17878067.0,0.0,5772621.0,4.310353920075003,4.641221368510261,7.299114701362722,1527.3400000000001,1495.15,0.0,0.0
2020T2,2020,MASORANGE,1463.04,11013.18,0.2656889290831531,4,0.0,0.0,0.0,0.0,943263.0,1785806.25,5806.05,6869.0,1595.18,5772621.0,23732468.0,17878067.0,0.0,5772621.0,4.310353920075003,4.641221368510261,7.288955016552379,1477.99,1497.1799999999998,0.0,0.0
2020T3,2020,MASORANGE,1488.02,11491.599999999999,0.25897525148804346,6,0.0,0.0,0.0,0.0,1773969.0,1837392.0,5806.05,6869.0,1595.18,5772621.0,23732468.0,17878067.0,0.0,5772621.0,4.310353920075003,4.641221368510261,7.305873464427248,1463.04,1492.71,0.0,0.0
2020T4,2020,MASORANGE,1480.46,12054.2,0.24563388694396976,8,0.0,0.0,0.0,0.0,1882770.0,1898688.75,5806.05,6869.0,1595.18,5772621.0,23732468.0,17878067.0,0.0,5772621.0,4.310353920075003,4.641221368510261,7.300783366986618,1488.02,1527.3400000000001,0.0,0.0
2021T1,2021,MASORANGE,1447.03,11241.02,0.2574552843069401,2,0.0,0.0,0.0,0.0,1711448.0,1940458.5,5703.18,6399.0,2222.95,6072197.0,25900891.0,18893837.0,0.0,6072197.0,4.701755952380952,5.273017598032192,7.277959290963087,1480.46,1477.99,0.0,0.0
2021T2,2021,MASORANGE,1410.38,11422.66,0.24694423190395232,4,0.0,0.0,0.0,0.0,1445589.0,1983736.25,5703.18,6399.0,2222.95,6072197.0,25900891.0,18893837.0,0.0,6072197.0,4.701755952380952,5.273017598032192,7.252323228138995,1447.03,1463.04,0.0,0.0
2021T3,2021,MASORANGE,1575.85,11099.5,0.28394972746520114,6,0.0,0.0,0.0,0.0,1570882.0,1745972.35,5703.18,6399.0,2222.95,6072197.0,25900891.0,18893837.0,0.0,6072197.0,4.701755952380952,5.273017598032192,7.363184465127749,1410.38,1488.02,0.0,0.0
2021T4,2021,MASORANGE,1606.63,12200.64,0.26336815117895457,8,0.0,0.0,0.0,0.0,1646561.0,1700169.5833333335,5703.18,6399.0,2222.95,6072197.0,25900891.0,18893837.0,0.0,6072197.0,4.701755952380952,5.273017598032192,7.382516323759472,1575.85,1480.46,0.0,0.0
2022T1,2022,MASORANGE,1555.6,11399.8,0.2729170687205039,2,0.0,0.0,0.0,0.0,1548730.0,1713516.9166666665,6289.629999999999,6781.0,1650.8600000000001,7000096.0,28694546.0,21030970.0,0.0,7000096.0,4.958845462713387,6.105188332730436,7.3502592345252875,1606.63,1447.03,0.0,0.0
2022T2,2022,MASORANGE,1552.29,11347.98,0.2735799675360725,4,0.0,0.0,0.0,0.0,1380426.0,1724351.3333333335,6289.629999999999,6781.0,1650.8600000000001,7000096.0,28694546.0,21030970.0,0.0,7000096.0,4.958845462713387,6.105188332730436,7.3481305410667455,1555.6,1410.38,0.0,0.0
2022T3,2022,MASORANGE,1578.4,11071.48,0.2851289981104604,6,23071077.0,711795.01,69175.0,8673.0,1441436.0,1732862.1666666665,6289.629999999999,6781.0,1650.8600000000001,7000096.0,28694546.0,21030970.0,0.0,7000096.0,4.958845462713387,6.105188332730436,7.364800307063481,1552.29,1575.85,0.0,0.03085226623793939
2022T4,2022,MASORANGE,1607.8400000000001,12139.06,0.2649035427784359,8,23301698.0,727412.92,70062.0,10110.0,1444199.0,1747749.3333333335,6289.629999999999,6781.0,1650.8600000000001,7000096.0,28694546.0,21030970.0,0.0,7000096.0,4.958845462713387,6.105188332730436,7.38326870140147,1578.4,1606.63,0.0,0.031217163659060385
2023T1,2023,MASORANGE,1631.26,11248.42,0.2900425126373304,2,23360958.0,776217.5700000001,71043.0,11100.0,1473482.0,1787737.0833333335,6562.0599999999995,6790.0,1398.82,7212505.0,30055356.0,21606553.0,0.0,7212505.0,4.837235033775914,6.40677184256702,7.397720836560459,1607.8400000000001,1555.6,0.0,0.03322712921276602
2023T2,2023,MASORANGE,1632.1399999999999,11292.22,0.2890733620138467,4,24613439.0,842139.8899999999,72008.0,12039.0,1325474.0,1793833.0833333335,6562.0599999999995,6790.0,1398.82,7212505.0,30055356.0,21606553.0,0.0,7212505.0,4.837235033775914,6.40677184256702,7.398259821077702,1631.26,1552.29,0.0,0.034214637377572465
2023T3,2023,MASORANGE,1637.9,11114.28,0.29473794073930115,6,26333610.0,932252.73,72965.0,13079.0,1301329.0,1797928.75,6562.0599999999995,6790.0,1398.82,7212505.0,30055356.0,21606553.0,0.0,7212505.0,4.837235033775914,6.40677184256702,7.401780564069782,1632.1399999999999,1578.4,0.0,0.03540163046388247
2023T4,2023,MASORANGE,1668.49,12029.460000000001,0.27740064807564097,8,26977304.0,868087.52,73627.0,13781.0,1351862.0,1802566.75,6562.0599999999995,6790.0,1398.82,7212505.0,30055356.0,21606553.0,0.0,7212505.0,4.837235033775914,6.40677184256702,7.42027346954846,1637.9,1607.8400000000001,0.0,0.03217843858674684
2024T1,2024,MASORANGE,1642.97,11316.279999999999,0.2903728080252521,2,27977914.0,885748.65,74848.0,14226.0,1333822.0,1783444.0833333335,6435.01,6327.0,1531.6399999999999,7039519.0,31706261.0,21856625.0,0.0,0.0,0.0,0.0,7.404869327274443,1668.49,1631.26,0.0,0.0316588524076527
2024T2,2024,MASORANGE,1544.05,5563.58,0.2775281383569572,2,28493650.0,891079.4,76133.0,15698.0,1201989.0,1782110.9166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.342811551267739,1642.97,1632.1399999999999,0.0,0.03127291168383131
2024T3,2024,MASORANGE,1615.29,5516.96,0.2927862445984745,3,29571524.0,959023.56,75433.0,16156.0,1127094.0,1771019.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.387888678426383,1544.05,1637.9,0.0,0.03243064375038635
2024T4,2024,MASORANGE,1633.52,5882.75,0.27767965662317795,4,30832890.0,986230.5700000001,72929.0,18166.0,1265751.0,1760788.1666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.399104462247251,1615.29,1668.49,0.0,0.03198631623568209
2025T1,2025,MASORANGE,1651.15,5809.17,0.2842316544360038,1,31444157.0,989209.63,73367.0,19021.0,1253468.0,1765879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.409832748990418,1633.52,1642.97,0.0,0.03145925107803017
2005T1,2005,Movistar,4078.54,7610.59,0.5359032611137902,1,0.0,0.0,0.0,0.0,0.0,0.0,16886.48,37061.0,0.0,2708636.0,19889931.0,0.0,0.0,0.0,0.0,0.0,8.313739515943961,0.0,0.0,0.0,0.0
2005T2,2005,Movistar,4247.06,8158.95,0.5205400204683202,2,0.0,0.0,0.0,0.0,0.0,0.0,16886.48,37061.0,0.0,2708636.0,19889931.0,0.0,0.0,0.0,0.0,0.0,8.354217687115813,4078.54,0.0,0.0,0.0
2005T3,2005,Movistar,4235.75,7765.95,0.5454258654768573,3,0.0,0.0,0.0,0.0,0.0,0.0,16886.48,37061.0,0.0,2708636.0,19889931.0,0.0,0.0,0.0,0.0,0.0,8.35155174487348,4247.06,0.0,0.0,0.0
2006T1,2006,Movistar,4103.4,8041.86,0.5102550902403176,1,0.0,0.0,0.0,0.0,0.0,0.0,16951.65,35645.0,2235.96,3717667.0,21177126.0,165267.0,0.0,0.0,0.0,0.0,8.319814847988054,4235.75,0.0,0.0,0.0
2006T2,2006,Movistar,4158.68,8435.880000000001,0.4929752438394097,2,0.0,0.0,0.0,0.0,0.0,0.0,16951.65,35645.0,2235.96,3717667.0,21177126.0,165267.0,0.0,0.0,0.0,0.0,8.333193427219655,4103.4,4078.54,0.0,0.0
2006T3,2006,Movistar,4393.21,8207.19,0.5352879609220695,3,0.0,0.0,0.0,0.0,0.0,0.0,16951.65,35645.0,2235.96,3717667.0,21177126.0,165267.0,0.0,0.0,0.0,0.0,8.388043044246775,4158.68,4247.06,0.0,0.0
2006T4,2006,Movistar,4379.44,8784.47,0.49854345225153024,4,0.0,0.0,0.0,0.0,0.0,0.0,16951.65,35645.0,2235.96,3717667.0,21177126.0,165267.0,0.0,0.0,0.0,0.0,8.384904454946067,4393.21,4235.75,0.0,0.0
2007T1,2007,Movistar,4396.62,8649.5,0.5083091508179663,1,0.0,0.0,0.0,0.0,828653.0,3869394.0,17865.35,32999.0,2323.45,4538644.0,22383525.0,260276.0,0.0,4538644.0,9.090384615384615,2.7677597379139502,8.388818764471345,4379.44,4103.4,0.0,0.0
2007T2,2007,Movistar,4467.96,9100.74,0.49094469240962824,2,0.0,0.0,0.0,0.0,691113.0,4101238.6666666665,17865.35,32999.0,2323.45,4538644.0,22383525.0,260276.0,0.0,4538644.0,9.090384615384615,2.7677597379139502,8.404910998345175,4396.62,4158.68,0.0,0.0
2007T3,2007,Movistar,4551.3,8574.07,0.5308214185328555,3,0.0,0.0,0.0,0.0,718425.0,4259687.666666667,17865.35,32999.0,2323.45,4538644.0,22383525.0,260276.0,0.0,4538644.0,9.090384615384615,2.7677597379139502,8.423387878731182,4467.96,4393.21,0.0,0.0
2007T4,2007,Movistar,4546.0,9216.68,0.4932361761501972,4,0.0,0.0,0.0,0.0,738783.0,4464090.666666667,17865.35,32999.0,2323.45,4538644.0,22383525.0,260276.0,0.0,4538644.0,9.090384615384615,2.7677597379139502,8.42222295382501,4551.3,4379.44,0.0,0.0
2008T1,2008,Movistar,4556.64,8854.29,0.5146251139278248,1,0.0,0.0,0.0,0.0,719037.0,4671707.333333333,18349.67,32643.0,2174.26,5155255.0,23174012.0,415932.0,0.0,5155255.0,8.24,4.876627933316217,8.424560224676734,4546.0,4396.62,0.0,0.0
2008T2,2008,Movistar,4621.08,9158.19,0.5045844211574557,2,0.0,0.0,0.0,0.0,675676.0,4871243.666666667,18349.67,32643.0,2174.26,5155255.0,23174012.0,415932.0,0.0,5155255.0,8.24,4.876627933316217,8.438600099208983,4556.64,4467.96,0.0,0.0
2008T3,2008,Movistar,4738.71,8793.75,0.5388724946695096,3,0.0,0.0,0.0,0.0,667637.0,4989117.666666667,18349.67,32643.0,2174.26,5155255.0,23174012.0,415932.0,0.0,5155255.0,8.24,4.876627933316217,8.463731231382862,4621.08,4551.3,0.0,0.0
2008T4,2008,Movistar,4546.99,9022.91,0.5039383081511397,4,0.0,0.0,0.0,0.0,722833.0,5108408.0,18349.67,32643.0,2174.26,5155255.0,23174012.0,415932.0,0.0,5155255.0,8.24,4.876627933316217,8.42244065609932,4738.71,4546.0,0.0,0.0
2009T1,2009,Movistar,4340.23,8418.369999999999,0.5155665526699349,1,0.0,0.0,0.0,0.0,748153.0,5186535.333333333,17273.0,32393.0,1829.4,5375059.0,23411624.0,768344.0,0.0,5375059.0,8.735384615384614,5.0878049899130975,8.375912997079633,4546.99,4556.64,0.0,0.0
2009T2,2009,Movistar,4292.5,8436.57,0.5087968214570614,2,0.0,0.0,0.0,0.0,745687.0,5216218.666666667,17273.0,32393.0,1829.4,5375059.0,23411624.0,768344.0,0.0,5375059.0,8.735384615384614,5.0878049899130975,8.36485753011254,4340.23,4621.08,0.0,0.0
2009T3,2009,Movistar,4313.5,8156.73,0.5288271157682062,3,0.0,0.0,0.0,0.0,810295.0,5287102.0,17273.0,32393.0,1829.4,5375059.0,23411624.0,768344.0,0.0,5375059.0,8.735384615384614,5.0878049899130975,8.369736721948362,4292.5,4738.71,0.0,0.0
2009T4,2009,Movistar,4515.26,8748.79,0.5161010836927163,4,0.0,0.0,0.0,0.0,876683.0,5355200.333333333,17273.0,32393.0,1829.4,5375059.0,23411624.0,768344.0,0.0,5375059.0,8.735384615384614,5.0878049899130975,8.415439496685803,4313.5,4546.99,0.0,0.0
2010T1,2010,Movistar,4097.39,8025.99,0.5105152136994938,1,0.0,0.0,0.0,0.0,846777.0,2726747.3333333335,16267.84,32217.0,1994.32,5612385.0,22967000.0,5221289.0,0.0,5612385.0,5.1000000000000005,6.010780544872746,8.31834949264544,4515.26,4340.23,0.0,0.0
2010T2,2010,Movistar,4102.21,8244.29,0.49758196278879074,2,0.0,0.0,0.0,0.0,762875.0,2749849.0,16267.84,32217.0,1994.32,5612385.0,22967000.0,5221289.0,0.0,5612385.0,5.1000000000000005,6.010780544872746,8.319524873194334,4097.39,4292.5,0.0,0.0
2010T3,2010,Movistar,4158.27,8061.93,0.5157908838206237,3,0.0,0.0,0.0,0.0,778545.0,2770733.6666666665,16267.84,32217.0,1994.32,5612385.0,22967000.0,5221289.0,0.0,5612385.0,5.1000000000000005,6.010780544872746,8.333094857087527,4102.21,4313.5,0.0,0.0
2010T4,2010,Movistar,4110.06,8281.970000000001,0.49626598502530195,4,0.0,0.0,0.0,0.0,885571.0,2802862.3333333335,16267.84,32217.0,1994.32,5612385.0,22967000.0,5221289.0,0.0,5612385.0,5.1000000000000005,6.010780544872746,8.321436181780426,4158.27,4515.26,0.0,0.0
2011T1,2011,Movistar,3838.53,7842.34,0.48946232884572716,1,0.0,0.0,0.0,0.0,941282.0,2811565.6666666665,14677.69,30298.0,2890.91,5487963.0,22303299.0,8166829.0,0.0,5487963.0,4.313868613138686,5.727580108071407,8.253105242257458,4110.06,4097.39,0.0,0.0
2011T2,2011,Movistar,3824.24,7893.9,0.484455085572404,2,0.0,0.0,0.0,0.0,797348.0,2792992.1666666665,14677.69,30298.0,2890.91,5487963.0,22303299.0,8166829.0,0.0,5487963.0,4.313868613138686,5.727580108071407,8.249376489390285,3838.53,4102.21,0.0,0.0
2011T3,2011,Movistar,3697.21,7678.09,0.4815273069213828,3,0.0,0.0,0.0,0.0,886142.0,2751765.8333333335,14677.69,30298.0,2890.91,5487963.0,22303299.0,8166829.0,0.0,5487963.0,4.313868613138686,5.727580108071407,8.215604197787401,3824.24,4158.27,0.0,0.0
2011T4,2011,Movistar,3701.54,7857.62,0.4710764837189887,4,0.0,0.0,0.0,0.0,957255.0,2744740.8333333335,14677.69,30298.0,2890.91,5487963.0,22303299.0,8166829.0,0.0,5487963.0,4.313868613138686,5.727580108071407,8.216774349594738,3697.21,4110.06,0.0,0.0
2012T1,2012,Movistar,3382.3,7294.14,0.46370099833565026,1,0.0,0.0,0.0,0.0,940749.0,2745315.1666666665,12741.23,27370.0,1648.3,5581369.0,20390608.0,8715586.0,0.0,5581369.0,4.087837837837838,5.670629731498596,8.12660684353654,3701.54,3838.53,0.0,0.0
2012T2,2012,Movistar,3263.36,7156.88,0.45597522942958385,2,0.0,0.0,0.0,0.0,581895.0,2747744.1666666665,12741.23,27370.0,1648.3,5581369.0,20390608.0,8715586.0,0.0,5581369.0,4.087837837837838,5.670629731498596,8.090819004119696,3382.3,3824.24,0.0,0.0
2012T3,2012,Movistar,3073.03,6903.05,0.44516988867239843,3,0.0,0.0,0.0,0.0,622291.0,2739150.6666666665,12741.23,27370.0,1648.3,5581369.0,20390608.0,8715586.0,0.0,5581369.0,4.087837837837838,5.670629731498596,8.030744683322228,3263.36,3697.21,0.0,0.0
2012T4,2012,Movistar,3075.98,7082.76,0.4342911520367766,4,0.0,0.0,0.0,0.0,837935.0,2772947.6666666665,12741.23,27370.0,1648.3,5581369.0,20390608.0,8715586.0,0.0,5581369.0,4.087837837837838,5.670629731498596,8.031703875463414,3073.03,3701.54,0.0,0.0
2013T1,2013,Movistar,2761.96,6534.01,0.4227051994104692,1,0.0,0.0,0.0,0.0,995253.0,2812906.8333333335,10937.19,26060.0,1502.67,5726291.0,19021505.0,10067261.0,0.0,5726291.0,4.136184210526316,5.657106523435579,7.924057847800889,3075.98,3382.3,0.0,0.0
2013T2,2013,Movistar,2780.71,6664.99,0.4172114286743116,2,0.0,0.0,0.0,0.0,914048.0,2827259.3333333335,10937.19,26060.0,1502.67,5726291.0,19021505.0,10067261.0,0.0,5726291.0,4.136184210526316,5.657106523435579,7.930821125497021,2761.96,3263.36,0.0,0.0
2013T3,2013,Movistar,2692.29,6451.23,0.41732971851879413,3,0.0,0.0,0.0,0.0,885073.0,2835510.3333333335,10937.19,26060.0,1502.67,5726291.0,19021505.0,10067261.0,0.0,5726291.0,4.136184210526316,5.657106523435579,7.898518773608689,2780.71,3073.03,0.0,0.0
2013T4,2013,Movistar,2720.58,6742.71,0.4034846523133873,4,0.0,0.0,0.0,0.0,929809.0,2851293.1666666665,10937.19,26060.0,1502.67,5726291.0,19021505.0,10067261.0,0.0,5726291.0,4.136184210526316,5.657106523435579,7.908967872996136,2692.29,3075.98,0.0,0.0
2014T1,2014,Movistar,2503.36,6190.26,0.4044030460756091,1,0.0,0.0,0.0,0.0,975068.0,1430587.5833333333,10007.45,26230.0,1719.38,5761465.0,17673644.0,10684791.0,0.0,5761465.0,4.0762820512820515,5.1432400002896035,7.825788491854129,2720.58,2761.96,0.0,0.0
2014T2,2014,Movistar,2486.11,6162.58,0.4034203207098326,2,0.0,0.0,0.0,0.0,711175.0,1432727.25,10007.45,26230.0,1719.38,5761465.0,17673644.0,10684791.0,0.0,5761465.0,4.0762820512820515,5.1432400002896035,7.818876672821267,2503.36,2780.71,0.0,0.0
2014T3,2014,Movistar,2446.05,5944.42,0.41148673882397274,3,0.0,0.0,0.0,0.0,702520.0,1436298.0,10007.45,26230.0,1719.38,5761465.0,17673644.0,10684791.0,0.0,5761465.0,4.0762820512820515,5.1432400002896035,7.802638496417407,2486.11,2692.29,0.0,0.0
2014T4,2014,Movistar,2571.03,6359.17,0.4043027627819354,4,0.0,0.0,0.0,0.0,747379.0,1439514.4166666667,10007.45,26230.0,1719.38,5761465.0,17673644.0,10684791.0,0.0,5761465.0,4.0762820512820515,5.1432400002896035,7.852450749364135,2446.05,2720.58,0.0,0.0
2015T1,2015,Movistar,2348.07,5959.72,0.39398998610672986,1,0.0,0.0,0.0,0.0,714329.0,1447344.3333333333,9739.92,26257.0,1801.94,5830846.0,17479715.0,11222211.0,0.0,5830846.0,4.1275641025641026,4.359736211581387,7.761774784129762,2571.03,2503.36,0.0,0.0
2015T2,2015,Movistar,2664.74,6123.11,0.435193880234064,2,0.0,0.0,0.0,0.0,617528.0,1435523.0833333333,9739.92,26257.0,1801.94,5830846.0,17479715.0,11222211.0,0.0,5830846.0,4.1275641025641026,4.359736211581387,7.888236971601747,2348.07,2486.11,0.0,0.0
2015T3,2015,Movistar,2646.99,6006.46,0.440690523203351,3,0.0,0.0,0.0,0.0,653113.0,1438764.25,9739.92,26257.0,1801.94,5830846.0,17479715.0,11222211.0,0.0,5830846.0,4.1275641025641026,4.359736211581387,7.881556140614722,2664.74,2446.05,0.0,0.0
2015T4,2015,Movistar,2676.63,6229.639999999999,0.4296604619207531,4,0.0,0.0,0.0,0.0,632004.0,1453326.25,9739.92,26257.0,1801.94,5830846.0,17479715.0,11222211.0,0.0,5830846.0,4.1275641025641026,4.359736211581387,7.892687353897692,2646.99,2571.03,0.0,0.0
2016T1,2016,Movistar,2554.01,5935.200000000001,0.430315743361639,1,0.0,0.0,0.0,0.0,650605.0,1458299.8333333333,10541.94,23548.0,1829.05,5933138.0,17319578.0,11689641.0,0.0,5933138.0,4.198076923076923,3.830159958823351,7.84581141652447,2676.63,2348.07,0.0,0.0
2016T2,2016,Movistar,2595.78,6136.7,0.42299281372724756,2,0.0,0.0,0.0,0.0,570639.0,1471516.5833333333,10541.94,23548.0,1829.05,5933138.0,17319578.0,11689641.0,0.0,5933138.0,4.198076923076923,3.830159958823351,7.862027494943853,2554.01,2664.74,0.0,0.0
2016T3,2016,Movistar,2645.08,6036.61,0.43817308058662063,3,0.0,0.0,0.0,0.0,666076.0,1476095.0,10541.94,23548.0,1829.05,5933138.0,17319578.0,11689641.0,0.0,5933138.0,4.198076923076923,3.830159958823351,7.880834578533801,2595.78,2646.99,0.0,0.0
2016T4,2016,Movistar,2701.22,6352.95,0.4251914464933613,4,0.0,0.0,0.0,0.0,671201.0,1480332.9166666667,10541.94,23548.0,1829.05,5933138.0,17319578.0,11689641.0,0.0,5933138.0,4.198076923076923,3.830159958823351,7.901828936375125,2645.08,2676.63,0.0,0.0
2017T1,2017,Movistar,2535.84,6043.02,0.41963124398065865,1,0.0,0.0,0.0,0.0,732284.0,1483331.4166666667,10445.55,22258.0,1788.38,5909502.0,17703120.0,12649702.0,0.0,5909502.0,4.222435897435898,3.5382257941032953,7.838674490996389,2701.22,2554.01,0.0,0.0
2017T2,2017,Movistar,2609.53,6240.780000000001,0.4181416425510914,2,0.0,0.0,0.0,0.0,590141.0,1474571.25,10445.55,22258.0,1788.38,5909502.0,17703120.0,12649702.0,0.0,5909502.0,4.222435897435898,3.5382257941032953,7.867308544835905,2535.84,2595.78,0.0,0.0
2017T3,2017,Movistar,2611.47,6160.889999999999,0.4238786928511952,3,0.0,0.0,0.0,0.0,687118.0,1473839.1666666667,10445.55,22258.0,1788.38,5909502.0,17703120.0,12649702.0,0.0,5909502.0,4.222435897435898,3.5382257941032953,7.868051412953545,2609.53,2645.08,0.0,0.0
2017T4,2017,Movistar,2677.05,6460.870000000001,0.4143482224530133,4,0.0,0.0,0.0,0.0,804601.0,1475619.8333333333,10445.55,22258.0,1788.38,5909502.0,17703120.0,12649702.0,0.0,5909502.0,4.222435897435898,3.5382257941032953,7.892844196726562,2611.47,2701.22,0.0,0.0
