_id,trimestre,pais,tipo_de_mercado,servicio,concepto,operador,tipo_de_ingreso,tipo_de_paquete,unidades,ingresos,ingresos_por_operador,empleados_por_operador,paquetes
233,2007T1,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,847.66,,
234,2007T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,154.23,,,
235,2007T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,88.4,,,
236,2007T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,394.03,,,
237,2007T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,973.63,,,
238,2007T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,54.74,,,
239,2007T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,16.59,,,
240,2007T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,92.3,,,
241,2007T1,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,263.73,,
242,2007T1,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,280.82,,
243,2007T1,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,381.71,,
244,2007T1,España,Servicio minorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,4396.62,,
245,2007T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda ancha fija,N/A,Millones de euros,823.12,,,
246,2007T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda Ancha móvil,N/A,Millones de euros,146.58,,,
247,2007T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Comunicaciones de Empresa,N/A,Millones de euros,316.36,,,
248,2007T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Otros servicios minoristas,N/A,Millones de euros,244.56,,,
249,2007T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios audiovisuales,N/A,Millones de euros,1389.87,,,
250,2007T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios de información telefónica,N/A,Millones de euros,28.26,,,
251,2007T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía fija,N/A,Millones de euros,1824.19,,,
252,2007T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía móvil,N/A,Millones de euros,3344.76,,,
253,2007T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Venta y alquiler de terminales,N/A,Millones de euros,531.79,,,
254,2007T1,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,798.93,,
255,2007T1,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,2095.86,,
256,2007T1,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,1358.09,,
257,2007T2,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,1028.0,
258,2007T2,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,34960.0,
259,2007T2,España,N/A,Datos generales,Número de empleados,Ono,N/A,N/A,Unidades,,,4384.0,
260,2007T2,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,3746.0,
261,2007T2,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,18077.0,
262,2007T2,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,5257.0,
263,2007T2,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,1965.0,
264,2007T2,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,4325.0,
265,2007T2,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,881.05,,
266,2007T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,158.1,,,
267,2007T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,90.24,,,
268,2007T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,398.9,,,
269,2007T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,1023.63,,,
270,2007T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,61.38,,,
271,2007T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,17.27,,,
272,2007T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,93.83,,,
273,2007T2,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,274.49,,
274,2007T2,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,282.56,,
275,2007T2,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,405.25,,
276,2007T2,España,Servicio minorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,4467.96,,
277,2007T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda ancha fija,N/A,Millones de euros,849.26,,,
278,2007T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda Ancha móvil,N/A,Millones de euros,170.09,,,
279,2007T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Comunicaciones de Empresa,N/A,Millones de euros,319.57,,,
280,2007T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Otros servicios minoristas,N/A,Millones de euros,222.34,,,
281,2007T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios audiovisuales,N/A,Millones de euros,1594.2,,,
282,2007T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios de información telefónica,N/A,Millones de euros,29.19,,,
283,2007T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía fija,N/A,Millones de euros,1814.04,,,
284,2007T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía móvil,N/A,Millones de euros,3579.14,,,
285,2007T2,España,Servicio minorista,Datos generales,Ingresos,N/A,Venta y alquiler de terminales,N/A,Millones de euros,522.92,,,
286,2007T2,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,798.7,,
287,2007T2,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,2303.52,,
288,2007T2,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,1530.56,,
289,2007T3,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,1028.0,
290,2007T3,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,34625.0,
291,2007T3,España,N/A,Datos generales,Número de empleados,Ono,N/A,N/A,Unidades,,,4501.0,
292,2007T3,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,3697.0,
293,2007T3,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,17991.0,
294,2007T3,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,5764.0,
295,2007T3,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,1946.0,
296,2007T3,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,4292.0,
297,2007T3,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,907.96,,
298,2007T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,157.74,,,
299,2007T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,80.84,,,
300,2007T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,440.44,,,
301,2007T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,1058.48,,,
302,2007T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,65.32,,,
303,2007T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,17.19,,,
304,2007T3,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,91.85,,,
305,2007T3,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,296.76,,
306,2007T3,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,289.14,,
307,2007T3,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,418.0,,
308,2007T3,España,Servicio minorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,4551.3,,
309,2007T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda ancha fija,N/A,Millones de euros,845.91,,,
310,2007T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda Ancha móvil,N/A,Millones de euros,207.81,,,
311,2007T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Comunicaciones de Empresa,N/A,Millones de euros,314.85,,,
312,2007T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Otros servicios minoristas,N/A,Millones de euros,223.85,,,
313,2007T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios audiovisuales,N/A,Millones de euros,1106.8,,,
314,2007T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios de información telefónica,N/A,Millones de euros,28.7,,,
315,2007T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía fija,N/A,Millones de euros,1782.85,,,
316,2007T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía móvil,N/A,Millones de euros,3657.94,,,
317,2007T3,España,Servicio minorista,Datos generales,Ingresos,N/A,Venta y alquiler de terminales,N/A,Millones de euros,405.36,,,
318,2007T3,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,850.31,,
319,2007T3,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,1790.62,,
320,2007T3,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,1381.84,,
321,2007T4,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,1048.0,
322,2007T4,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,32999.0,
323,2007T4,España,N/A,Datos generales,Número de empleados,Ono,N/A,N/A,Unidades,,,4499.0,
324,2007T4,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,3715.0,
325,2007T4,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,18177.0,
326,2007T4,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,5703.0,
327,2007T4,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,1944.0,
328,2007T4,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,4298.0,
329,2007T4,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,849.17,,
330,2007T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,167.4,,,
331,2007T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,82.54,,,
332,2007T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,427.91,,,
333,2007T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,912.17,,,
334,2007T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,69.52,,,
335,2007T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,16.99,,,
336,2007T4,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,96.44,,,
337,2007T4,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,263.71,,
338,2007T4,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,298.08,,
339,2007T4,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,361.99,,
340,2007T4,España,Servicio minorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,4546.0,,
341,2007T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda ancha fija,N/A,Millones de euros,890.66,,,
342,2007T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda Ancha móvil,N/A,Millones de euros,225.14,,,
343,2007T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Comunicaciones de Empresa,N/A,Millones de euros,334.83,,,
344,2007T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Otros servicios minoristas,N/A,Millones de euros,270.96,,,
345,2007T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios audiovisuales,N/A,Millones de euros,1606.74,,,
346,2007T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios de información telefónica,N/A,Millones de euros,27.18,,,
347,2007T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía fija,N/A,Millones de euros,1775.84,,,
348,2007T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía móvil,N/A,Millones de euros,3571.12,,,
349,2007T4,España,Servicio minorista,Datos generales,Ingresos,N/A,Venta y alquiler de terminales,N/A,Millones de euros,514.21,,,
350,2007T4,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,830.54,,
351,2007T4,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,2340.14,,
352,2007T4,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,1500.0,,
353,2008T1,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,1031.0,
354,2008T1,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,32900.0,
355,2008T1,España,N/A,Datos generales,Número de empleados,Ono,N/A,N/A,Unidades,,,4549.0,
356,2008T1,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,3669.0,
357,2008T1,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,18401.0,
358,2008T1,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,5795.0,
359,2008T1,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,1974.0,
360,2008T1,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,4324.0,
361,2008T1,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,834.6,,
362,2008T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,152.0,,,
363,2008T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,84.91,,,
364,2008T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,392.27,,,
365,2008T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,918.31,,,
366,2008T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,54.43,,,
367,2008T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,15.29,,,
368,2008T1,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transporte y difusión de la señal audiovisual,N/A,Millones de euros,100.25,,,
369,2008T1,España,Servicio mayorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,215.85,,
370,2008T1,España,Servicio mayorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,302.19,,
371,2008T1,España,Servicio mayorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,364.82,,
372,2008T1,España,Servicio minorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,4556.64,,
373,2008T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda ancha fija,N/A,Millones de euros,921.63,,,
374,2008T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Banda Ancha móvil,N/A,Millones de euros,248.13,,,
375,2008T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Comunicaciones de Empresa,N/A,Millones de euros,332.7,,,
376,2008T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Otros servicios minoristas,N/A,Millones de euros,267.02,,,
377,2008T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios audiovisuales,N/A,Millones de euros,1409.29,,,
378,2008T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Servicios de información telefónica,N/A,Millones de euros,25.92,,,
379,2008T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía fija,N/A,Millones de euros,1800.3,,,
380,2008T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Telefonía móvil,N/A,Millones de euros,3477.52,,,
381,2008T1,España,Servicio minorista,Datos generales,Ingresos,N/A,Venta y alquiler de terminales,N/A,Millones de euros,371.79,,,
382,2008T1,España,Servicio minorista,Datos generales,Ingresos,Orange,N/A,N/A,Millones de euros,,815.22,,
383,2008T1,España,Servicio minorista,Datos generales,Ingresos,Resto,N/A,N/A,Millones de euros,,2137.15,,
384,2008T1,España,Servicio minorista,Datos generales,Ingresos,Vodafone,N/A,N/A,Millones de euros,,1345.28,,
385,2008T2,España,N/A,Datos generales,Número de empleados,Canal Sur (RTVA),N/A,N/A,Unidades,,,1025.0,
386,2008T2,España,N/A,Datos generales,Número de empleados,Movistar,N/A,N/A,Unidades,,,32830.0,
387,2008T2,España,N/A,Datos generales,Número de empleados,Ono,N/A,N/A,Unidades,,,4719.0,
388,2008T2,España,N/A,Datos generales,Número de empleados,Orange,N/A,N/A,Unidades,,,3753.0,
389,2008T2,España,N/A,Datos generales,Número de empleados,Resto,N/A,N/A,Unidades,,,18409.0,
390,2008T2,España,N/A,Datos generales,Número de empleados,RTVE,N/A,N/A,Unidades,,,6076.0,
391,2008T2,España,N/A,Datos generales,Número de empleados,Televisió de Catalunya,N/A,N/A,Unidades,,,1969.0,
392,2008T2,España,N/A,Datos generales,Número de empleados,Vodafone,N/A,N/A,Unidades,,,4315.0,
393,2008T2,España,Servicio mayorista,Datos generales,Ingresos,Movistar,N/A,N/A,Millones de euros,,848.78,,
394,2008T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Alquiler de circuitos,N/A,Millones de euros,148.62,,,
395,2008T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Banda ancha fija mayorista,N/A,Millones de euros,86.64,,,
396,2008T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión fija,N/A,Millones de euros,407.16,,,
397,2008T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Interconexión móvil,N/A,Millones de euros,926.32,,,
398,2008T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Otros servicios mayoristas,N/A,Millones de euros,56.56,,,
399,2008T2,España,Servicio mayorista,Datos generales,Ingresos,N/A,Transmisión de datos,N/A,Millones de euros,15.76,,,
