periodo,operador,servicio,tipo_de_ingreso,ingresos,id,anno,pais,tipo_de_mercado,concepto,tipo_de_paquete,unidades,ingresos_por_operador,empleados_por_operador,paquetes,inversiones_por_operador,gastos_por_operador
2020-01-01,nan,Datos generales,Interconexión móvil,1696.76,1028,2020,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2020-01-01,nan,Datos generales,Otros servicios mayoristas,2082.74,1029,2020,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2020-01-01,nan,Datos generales,Otros servicios minoristas,1235.57,1041,2020,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2020-01-01,nan,Datos generales,Servicios audiovisuales,3855.37,1042,2020,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2020-01-01,nan,Datos generales,Servicios de información telefónica,7.76,1043,2020,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2020-01-01,nan,Datos generales,Telefonía fija,1769.56,1044,2020,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2020-01-01,nan,Datos generales,Telefonía móvil,3674.72,1045,2020,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2020-01-01,nan,Datos generales,Transmisión de datos,177.78,1030,2020,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2020-01-01,nan,Datos generales,Transporte y difusión de la señal audiovisual,349.74,1031,2020,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2020-01-01,nan,Datos generales,Venta y alquiler de terminales,1541.91,1046,2020,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2020-01-01,nan,Datos generales,nan,0.0,6105,12120,España,nan,Paquetes,Banda ancha fija. tel móvil y banda ancha móvil,Unidades,0.0,0.0,15856942.0,0.0,0.0
2021-01-01,Otros,Datos generales,nan,0.0,1056,2021,España,nan,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,0.0,0.0,156.32,0.0
2021-01-01,Otros,Datos generales,nan,0.0,5347,10105,España,nan,Gastos de explotación,nan,Millones de euros,364.03000000000003,3322.0,0.0,154.47,6.63
2021-01-01,Otros,Datos generales,nan,0.0,1058,2021,España,nan,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,0.0,0.0,155.87,0.0
2021-01-01,Otros,Datos generales,nan,0.0,5353,10105,España,nan,Gastos de explotación,nan,Millones de euros,2223.37,969.0,0.0,707.28,70.19
2021-01-01,Otros,Datos generales,nan,0.0,1060,2021,España,nan,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,0.0,0.0,104.75,0.0
2021-01-01,Movistar,Datos generales,nan,0.0,5359,10105,España,nan,Gastos de explotación,nan,Millones de euros,14388.05,18399.0,0.0,1957.9,121.79
2021-01-01,Orange,Datos generales,nan,0.0,5381,10105,España,nan,Gastos de explotación,nan,Millones de euros,5545.06,5430.0,0.0,1515.67,77.81
2021-01-01,Otros,Datos generales,nan,0.0,2135,4042,España,nan,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,6666.0,0.0,50.1,0.0
2021-01-01,Resto,Datos generales,nan,0.0,5386,10105,España,nan,Gastos de explotación,nan,Millones de euros,6795.24,18576.0,0.0,1335.02,102.49
2021-01-01,Otros,Datos generales,nan,0.0,1072,2021,España,nan,Número de empleados,nan,Unidades,0.0,2387.0,0.0,0.0,0.0
2021-01-01,Vodafone,Datos generales,nan,0.0,5394,10105,España,nan,Gastos de explotación,nan,Millones de euros,5039.7,4093.0,0.0,1067.01,115.39
2021-01-01,nan,Datos generales,Alquiler de circuitos,791.04,1083,2021,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,Banda Ancha móvil,4526.71,1098,2021,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,Banda ancha fija,4527.7,1097,2021,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,Banda ancha fija mayorista,1057.47,1084,2021,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,Comunicaciones de Empresa,1286.76,1099,2021,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,Contenidos audiovisuales,2885.8,1085,2021,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,Interconexión fija,724.04,1086,2021,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,Interconexión móvil,1938.55,1087,2021,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,Otros servicios mayoristas,2493.49,1088,2021,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,Otros servicios minoristas,1485.62,1100,2021,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,Servicios audiovisuales,4616.8,1101,2021,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,Servicios de información telefónica,4.68,1102,2021,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,Telefonía fija,1631.24,1103,2021,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,Telefonía móvil,3927.88,1104,2021,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,Transmisión de datos,165.41,1089,2021,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,Transporte y difusión de la señal audiovisual,331.42,1090,2021,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,Venta y alquiler de terminales,1960.82,1105,2021,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2021-01-01,nan,Datos generales,nan,0.0,6459,12126,España,nan,Paquetes,Banda ancha fija. tel móvil y banda ancha móvil,Unidades,0.0,0.0,16191816.0,0.0,0.0
2022-01-01,Otros,Datos generales,nan,0.0,1115,2022,España,nan,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,0.0,0.0,227.34,0.0
2022-01-01,Otros,Datos generales,nan,0.0,5639,10110,España,nan,Gastos de explotación,nan,Millones de euros,495.93,5092.0,0.0,231.88,8.61
2022-01-01,Otros,Datos generales,nan,0.0,5644,10110,España,nan,Gastos de explotación,nan,Millones de euros,2848.72,1487.0,0.0,605.91,80.23
2022-01-01,Otros,Datos generales,nan,0.0,1118,2022,España,nan,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,0.0,0.0,104.58,0.0
2022-01-01,Movistar,Datos generales,nan,0.0,5650,10110,España,nan,Gastos de explotación,nan,Millones de euros,14527.130000000001,16749.0,0.0,1755.01,152.73
2022-01-01,Orange,Datos generales,nan,0.0,5672,10110,España,nan,Gastos de explotación,nan,Millones de euros,5612.63,5294.0,0.0,1044.95,66.1
2022-01-01,Otros,Datos generales,nan,0.0,2251,4044,España,nan,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,6765.0,0.0,44.02,0.0
2022-01-01,Resto,Datos generales,nan,0.0,5677,10110,España,nan,Gastos de explotación,nan,Millones de euros,6613.0,18023.0,0.0,1037.91,90.12
2022-01-01,Otros,Datos generales,nan,0.0,1130,2022,España,nan,Número de empleados,nan,Unidades,0.0,2444.0,0.0,0.0,0.0
2022-01-01,Vodafone,Datos generales,nan,0.0,5685,10110,España,nan,Gastos de explotación,nan,Millones de euros,4537.31,4088.0,0.0,676.11,73.14
2022-01-01,nan,Datos generales,Alquiler de circuitos,759.07,1141,2022,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,Banda Ancha móvil,4594.71,1156,2022,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,Banda ancha fija,4614.05,1155,2022,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,Banda ancha fija mayorista,1036.1,1142,2022,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,Comunicaciones de Empresa,1274.99,1157,2022,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,Contenidos audiovisuales,2873.34,1143,2022,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,Interconexión fija,603.92,1144,2022,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,Interconexión móvil,1882.36,1145,2022,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,Otros servicios mayoristas,2824.76,1146,2022,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,Otros servicios minoristas,1717.98,1158,2022,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,Servicios audiovisuales,4724.6,1159,2022,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,Servicios de información telefónica,2.84,1160,2022,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,Telefonía fija,1456.15,1161,2022,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,Telefonía móvil,3610.32,1162,2022,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,Transmisión de datos,167.84,1147,2022,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,Transporte y difusión de la señal audiovisual,331.37,1148,2022,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,Venta y alquiler de terminales,2160.34,1163,2022,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2022-01-01,nan,Datos generales,nan,0.0,6807,12132,España,nan,Paquetes,Banda ancha fija. tel móvil y banda ancha móvil,Unidades,0.0,0.0,16492940.0,0.0,0.0
2023-01-01,Otros,Datos generales,nan,0.0,1173,2023,España,nan,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,0.0,0.0,232.22,0.0
2023-01-01,Otros,Datos generales,nan,0.0,5929,10115,España,nan,Gastos de explotación,nan,Millones de euros,642.09,7699.0,0.0,304.25,10.69
2023-01-01,Otros,Datos generales,nan,0.0,5934,10115,España,nan,Gastos de explotación,nan,Millones de euros,2806.72,1507.0,0.0,460.68,65.47
2023-01-01,Otros,Datos generales,nan,0.0,1176,2023,España,nan,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,0.0,0.0,132.89,0.0
2023-01-01,Movistar,Datos generales,nan,0.0,5940,10115,España,nan,Gastos de explotación,nan,Millones de euros,13950.8,16988.0,0.0,1872.5,137.66
2023-01-01,Orange,Datos generales,nan,0.0,5962,10115,España,nan,Gastos de explotación,nan,Millones de euros,5679.82,5283.0,0.0,938.14,65.1
2023-01-01,Otros,Datos generales,nan,0.0,2367,4046,España,nan,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,6904.0,0.0,51.95,0.0
2023-01-01,Resto,Datos generales,nan,0.0,5967,10115,España,nan,Gastos de explotación,nan,Millones de euros,7083.719999999999,18332.0,0.0,1445.93,88.64
2023-01-01,Otros,Datos generales,nan,0.0,1188,2023,España,nan,Número de empleados,nan,Unidades,0.0,2475.0,0.0,0.0,0.0
2023-01-01,Vodafone,Datos generales,nan,0.0,5975,10115,España,nan,Gastos de explotación,nan,Millones de euros,4432.82,3771.0,0.0,558.0,70.0
2023-01-01,nan,Datos generales,Alquiler de circuitos,827.21,1199,2023,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,Banda Ancha móvil,4713.92,1214,2023,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,Banda ancha fija,4731.82,1213,2023,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,Banda ancha fija mayorista,1207.65,1200,2023,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,Comunicaciones de Empresa,1132.34,1215,2023,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,Contenidos audiovisuales,2618.6,1201,2023,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,Interconexión fija,460.33,1202,2023,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,Interconexión móvil,1618.47,1203,2023,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,Otros servicios mayoristas,3022.51,1204,2023,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,Otros servicios minoristas,1395.73,1216,2023,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,Servicios audiovisuales,5073.39,1217,2023,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,Servicios de información telefónica,1.38,1218,2023,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,Telefonía fija,1233.07,1219,2023,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,Telefonía móvil,3509.64,1220,2023,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,Transmisión de datos,334.45,1205,2023,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,Transporte y difusión de la señal audiovisual,345.74,1206,2023,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,Venta y alquiler de terminales,2369.72,1221,2023,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2023-01-01,nan,Datos generales,nan,0.0,7155,12138,España,nan,Paquetes,Banda ancha fija. tel móvil y banda ancha móvil,Unidades,0.0,0.0,17021147.0,0.0,0.0
2024-01-01,Otros,Datos generales,nan,0.0,1231,2024,España,nan,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,0.0,0.0,193.89,0.0
2024-01-01,Otros,Datos generales,nan,0.0,6219,10120,España,nan,Gastos de explotación,nan,Millones de euros,781.31,9386.0,0.0,326.97,16.47
2024-01-01,Otros,Datos generales,nan,0.0,6224,10120,España,nan,Gastos de explotación,nan,Millones de euros,2784.3,1380.0,0.0,477.35,57.98
2024-01-01,Otros,Datos generales,nan,0.0,1234,2024,España,nan,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,0.0,0.0,107.28,0.0
2024-01-01,Movistar,Datos generales,nan,0.0,6230,10120,España,nan,Gastos de explotación,nan,Millones de euros,13751.27,13852.0,0.0,1937.87,124.55
2024-01-01,Orange,Datos generales,nan,0.0,6251,10120,España,nan,Gastos de explotación,nan,Millones de euros,5567.57,4947.0,0.0,1054.29,56.6
2024-01-01,Otros,Datos generales,nan,0.0,2483,4048,España,nan,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,6770.0,0.0,57.82,0.0
2024-01-01,Resto,Datos generales,nan,0.0,6256,10120,España,nan,Gastos de explotación,nan,Millones de euros,7599.5,19941.0,0.0,2147.36,107.21
2024-01-01,Otros,Datos generales,nan,0.0,1246,2024,España,nan,Número de empleados,nan,Unidades,0.0,2530.0,0.0,0.0,0.0
2024-01-01,Vodafone,Datos generales,nan,0.0,6264,10120,España,nan,Gastos de explotación,nan,Millones de euros,4088.8900000000003,2423.0,0.0,416.91,64.31
2024-01-01,nan,Datos generales,Alquiler de circuitos,925.83,1257,2024,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2024-01-01,nan,Datos generales,Banda Ancha móvil,4748.07,1272,2024,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2024-01-01,nan,Datos generales,Banda ancha fija,4382.09,1271,2024,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2024-01-01,nan,Datos generales,Banda ancha fija mayorista,1241.75,1258,2024,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2024-01-01,nan,Datos generales,Comunicaciones de Empresa,1159.55,1273,2024,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2024-01-01,nan,Datos generales,Contenidos audiovisuales,2526.09,1259,2024,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2024-01-01,nan,Datos generales,Interconexión fija,407.45,1260,2024,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2024-01-01,nan,Datos generales,Interconexión móvil,1495.6,1261,2024,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2024-01-01,nan,Datos generales,Otros servicios mayoristas,3138.57,1262,2024,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2024-01-01,nan,Datos generales,Otros servicios minoristas,1366.09,1274,2024,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2024-01-01,nan,Datos generales,Servicios audiovisuales,5138.07,1275,2024,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2024-01-01,nan,Datos generales,Telefonía fija,1666.97,1276,2024,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2024-01-01,nan,Datos generales,Telefonía móvil,3309.34,1277,2024,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2024-01-01,nan,Datos generales,Transmisión de datos,302.94,1263,2024,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2024-01-01,nan,Datos generales,Transporte y difusión de la señal audiovisual,347.83,1264,2024,España,Servicio mayorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2024-01-01,nan,Datos generales,Venta y alquiler de terminales,2416.6,1278,2024,España,Servicio minorista,Ingresos,nan,Millones de euros,0.0,0.0,0.0,0.0,0.0
2024-01-01,nan,Datos generales,nan,0.0,7503,12144,España,nan,Paquetes,Banda ancha fija. tel móvil y banda ancha móvil,Unidades,0.0,0.0,17746867.0,0.0,0.0
