_id,anno,pais,tipo_de_mercado,servicio,concepto,operador,tipo_de_ingreso,tipo_de_cliente,segmento,tipo_de_trafico,tipo_de_contrato,tipo_de_linea,tipo_de_mensaje,tipo_de_trafico_de_mensaje,tecnologia_de_acceso,velocidad_baf,tipo_de_oferta,tipo_de_tarifa,tipo_de_ce_minorista,tipo_de_circuito,tipo_de_emision,tipo_de_operador,tipo_de_medio,tipo_de_publicidad,tipo_de_contratacion,tipo_servicio_audiovisual_mayorista,tipo_de_ba_may,tipo_de_interconexion,tipo_de_tarificacion_en_interconexion,tipo_de_transmision_de_datos,tipo_de_ambito,tipo_de_acceso_de_infraestructuras,unidades,ingresos,ingresos_por_operador,clientes,clientes_por_operador,lineas_o_accesos,tasa_de_penetracion,lineas_o_accesos_por_operador,portabilidades,trafico,trafico_por_operador,mensajes,mensajes_por_operador_1,trafico_de_datos,trafico_de_datos_por_operador,circuitos,publicidad,contrataciones,fibra_oscura_por_operador,telefonos_publicos,cabinas,estaciones_base_por_operador
11240,2020,España,Servicio minorista,Telefonía fija,Tráfico - minutos,Grupo MASMOVIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,millones de minutos,,,,,,,,,,834.79,,,,,,,,,,,
11241,2020,España,Servicio minorista,Telefonía fija,Tráfico - minutos,Movistar,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,millones de minutos,,,,,,,,,,10291.36,,,,,,,,,,,
11242,2020,España,Servicio minorista,Telefonía fija,Tráfico - minutos,N/A,N/A,N/A,Negocios,Fijos nacionales,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,millones de minutos,,,,,,,,,4087.08,,,,,,,,,,,,
11243,2020,España,Servicio minorista,Telefonía fija,Tráfico - minutos,N/A,N/A,N/A,Negocios,Inteligencia de red,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,millones de minutos,,,,,,,,,880.48,,,,,,,,,,,,
11244,2020,España,Servicio minorista,Telefonía fija,Tráfico - minutos,N/A,N/A,N/A,Negocios,Internacional,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,millones de minutos,,,,,,,,,184.59,,,,,,,,,,,,
11245,2020,España,Servicio minorista,Telefonía fija,Tráfico - minutos,N/A,N/A,N/A,Negocios,Móvil nacional,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,millones de minutos,,,,,,,,,2351.21,,,,,,,,,,,,
11246,2020,España,Servicio minorista,Telefonía fija,Tráfico - minutos,N/A,N/A,N/A,Negocios,Otro tráfico,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,millones de minutos,,,,,,,,,41.49,,,,,,,,,,,,
11247,2020,España,Servicio minorista,Telefonía fija,Tráfico - minutos,N/A,N/A,N/A,Residencial,Fijos nacionales,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,millones de minutos,,,,,,,,,12359.25,,,,,,,,,,,,
11248,2020,España,Servicio minorista,Telefonía fija,Tráfico - minutos,N/A,N/A,N/A,Residencial,Inteligencia de red,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,millones de minutos,,,,,,,,,193.41,,,,,,,,,,,,
11249,2020,España,Servicio minorista,Telefonía fija,Tráfico - minutos,N/A,N/A,N/A,Residencial,Internacional,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,millones de minutos,,,,,,,,,94.17,,,,,,,,,,,,
11250,2020,España,Servicio minorista,Telefonía fija,Tráfico - minutos,N/A,N/A,N/A,Residencial,Móvil nacional,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,millones de minutos,,,,,,,,,1829.77,,,,,,,,,,,,
11251,2020,España,Servicio minorista,Telefonía fija,Tráfico - minutos,N/A,N/A,N/A,Residencial,Otro tráfico,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,millones de minutos,,,,,,,,,36.16,,,,,,,,,,,,
11252,2020,España,Servicio minorista,Telefonía fija,Tráfico - minutos,Orange,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,millones de minutos,,,,,,,,,,4126.24,,,,,,,,,,,
11253,2020,España,Servicio minorista,Telefonía fija,Tráfico - minutos,Resto,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,millones de minutos,,,,,,,,,,551.43,,,,,,,,,,,
11254,2020,España,Servicio minorista,Telefonía fija,Tráfico - minutos,Vodafone,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,millones de minutos,,,,,,,,,,5117.62,,,,,,,,,,,
11255,2020,España,Servicio minorista,Telefonía móvil,Ingresos,Digi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,,102.36,,,,,,,,,,,,,,,,,,,
11256,2020,España,Servicio minorista,Telefonía móvil,Ingresos,Grupo MASMOVIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,,364.22,,,,,,,,,,,,,,,,,,,
11257,2020,España,Servicio minorista,Telefonía móvil,Ingresos,Movistar,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,,990.18,,,,,,,,,,,,,,,,,,,
11258,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Cuotas de alta y abono,N/A,N/A,N/A,Pospago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,2248.78,,,,,,,,,,,,,,,,,,,,
11259,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Cuotas de alta y abono,N/A,N/A,N/A,Prepago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,138.59,,,,,,,,,,,,,,,,,,,,
11260,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Pospago,N/A,Itinerancia internacional,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,0.87,,,,,,,,,,,,,,,,,,,,
11261,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Pospago,N/A,MMS,Entre abonados OFF NET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,3.06,,,,,,,,,,,,,,,,,,,,
11262,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Pospago,N/A,MMS,Entre abonados ON NET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,3.07,,,,,,,,,,,,,,,,,,,,
11263,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Pospago,N/A,MMS,Red móvil internacional,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,0.27,,,,,,,,,,,,,,,,,,,,
11264,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Pospago,N/A,SMS,Entre abonados OFF NET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,16.31,,,,,,,,,,,,,,,,,,,,
11265,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Pospago,N/A,SMS,Entre abonados ON NET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,16.45,,,,,,,,,,,,,,,,,,,,
11266,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Pospago,N/A,SMS,Red móvil internacional,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,4.89,,,,,,,,,,,,,,,,,,,,
11267,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Pospago,N/A,SMS Profesional (A2P),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,106.73,,,,,,,,,,,,,,,,,,,,
11268,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Pospago,N/A,Tarificación adicional,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,15.39,,,,,,,,,,,,,,,,,,,,
11269,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Prepago,N/A,Itinerancia internacional,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,0.22,,,,,,,,,,,,,,,,,,,,
11270,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Prepago,N/A,MMS,Entre abonados OFF NET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,0.11,,,,,,,,,,,,,,,,,,,,
11271,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Prepago,N/A,MMS,Entre abonados ON NET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,0.07,,,,,,,,,,,,,,,,,,,,
11272,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Prepago,N/A,MMS,Red móvil internacional,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,0.02,,,,,,,,,,,,,,,,,,,,
11273,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Prepago,N/A,SMS,Entre abonados OFF NET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,3.05,,,,,,,,,,,,,,,,,,,,
11274,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Prepago,N/A,SMS,Entre abonados ON NET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,2.34,,,,,,,,,,,,,,,,,,,,
11275,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Prepago,N/A,SMS,Red móvil internacional,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,0.79,,,,,,,,,,,,,,,,,,,,
11276,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Mensajes cortos,N/A,N/A,N/A,Prepago,N/A,Tarificación adicional,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,2.18,,,,,,,,,,,,,,,,,,,,
11277,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Otros,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,219.37,,,,,,,,,,,,,,,,,,,,
11278,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Tráfico,N/A,N/A,A red móvil nacional OFF NET,Pospago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,197.74,,,,,,,,,,,,,,,,,,,,
11279,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Tráfico,N/A,N/A,A red móvil nacional OFF NET,Prepago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,63.51,,,,,,,,,,,,,,,,,,,,
11280,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Tráfico,N/A,N/A,A red móvil nacional ON NET,Pospago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,153.23,,,,,,,,,,,,,,,,,,,,
11281,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Tráfico,N/A,N/A,A red móvil nacional ON NET,Prepago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,35.34,,,,,,,,,,,,,,,,,,,,
11282,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Tráfico,N/A,N/A,Fijos nacionales,Pospago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,72.99,,,,,,,,,,,,,,,,,,,,
11283,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Tráfico,N/A,N/A,Fijos nacionales,Prepago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,19.06,,,,,,,,,,,,,,,,,,,,
11284,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Tráfico,N/A,N/A,Inteligencia de red,Pospago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,120.88,,,,,,,,,,,,,,,,,,,,
11285,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Tráfico,N/A,N/A,Inteligencia de red,Prepago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,6.17,,,,,,,,,,,,,,,,,,,,
11286,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Tráfico,N/A,N/A,Internacional,Pospago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,104.21,,,,,,,,,,,,,,,,,,,,
11287,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Tráfico,N/A,N/A,Internacional,Prepago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,63.43,,,,,,,,,,,,,,,,,,,,
11288,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Tráfico,N/A,N/A,Itinerancia internacional,Pospago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,31.22,,,,,,,,,,,,,,,,,,,,
11289,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Tráfico,N/A,N/A,Itinerancia internacional,Prepago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,3.52,,,,,,,,,,,,,,,,,,,,
11290,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Tráfico,N/A,N/A,Otro tráfico,Pospago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,18.92,,,,,,,,,,,,,,,,,,,,
11291,2020,España,Servicio minorista,Telefonía móvil,Ingresos,N/A,Tráfico,N/A,N/A,Otro tráfico,Prepago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,1.94,,,,,,,,,,,,,,,,,,,,
11292,2020,España,Servicio minorista,Telefonía móvil,Ingresos,OMV,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,,238.49,,,,,,,,,,,,,,,,,,,
11293,2020,España,Servicio minorista,Telefonía móvil,Ingresos,Orange,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,,811.43,,,,,,,,,,,,,,,,,,,
11294,2020,España,Servicio minorista,Telefonía móvil,Ingresos,Vodafone,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Millones de euros,,1168.04,,,,,,,,,,,,,,,,,,,
11295,2020,España,Servicio minorista,Telefonía móvil,Líneas,Digi,N/A,N/A,Residencial,N/A,Pospago,Líneas de voz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,765531.0,,,,,,,,,,,,,,
11296,2020,España,Servicio minorista,Telefonía móvil,Líneas,Digi,N/A,N/A,Residencial,N/A,Prepago,Líneas de voz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,1705302.0,,,,,,,,,,,,,,
11297,2020,España,Servicio minorista,Telefonía móvil,Líneas,Grupo MASMOVIL,N/A,N/A,Negocios,N/A,Pospago,Líneas de voz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,23921.0,,,,,,,,,,,,,,
11298,2020,España,Servicio minorista,Telefonía móvil,Líneas,Grupo MASMOVIL,N/A,N/A,Residencial,N/A,Pospago,Líneas de voz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,6399257.0,,,,,,,,,,,,,,
11299,2020,España,Servicio minorista,Telefonía móvil,Líneas,Grupo MASMOVIL,N/A,N/A,Residencial,N/A,Prepago,Líneas de voz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,1712786.0,,,,,,,,,,,,,,
11300,2020,España,Servicio minorista,Telefonía móvil,Líneas,Movistar,N/A,N/A,N/A,N/A,Pospago,Líneas M2M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,2705976.0,,,,,,,,,,,,,,
11301,2020,España,Servicio minorista,Telefonía móvil,Líneas,Movistar,N/A,N/A,Negocios,N/A,Pospago,Líneas de voz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,5219422.0,,,,,,,,,,,,,,
11302,2020,España,Servicio minorista,Telefonía móvil,Líneas,Movistar,N/A,N/A,Residencial,N/A,Pospago,Líneas de voz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,10177397.0,,,,,,,,,,,,,,
11303,2020,España,Servicio minorista,Telefonía móvil,Líneas,Movistar,N/A,N/A,Residencial,N/A,Prepago,Líneas de voz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,939618.0,,,,,,,,,,,,,,
11304,2020,España,Servicio minorista,Telefonía móvil,Líneas,N/A,N/A,N/A,N/A,N/A,Pospago,Líneas de voz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,46181748.0,97.6,,,,,,,,,,,,,,,
11305,2020,España,Servicio minorista,Telefonía móvil,Líneas,N/A,N/A,N/A,N/A,N/A,Pospago,Líneas M2M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,7686335.0,16.2,,,,,,,,,,,,,,,
11306,2020,España,Servicio minorista,Telefonía móvil,Líneas,N/A,N/A,N/A,N/A,N/A,Prepago,Líneas de voz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,9465957.0,20.0,,,,,,,,,,,,,,,
11307,2020,España,Servicio minorista,Telefonía móvil,Líneas,OMV,N/A,N/A,Negocios,N/A,Pospago,Líneas de voz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,281851.0,,,,,,,,,,,,,,
11308,2020,España,Servicio minorista,Telefonía móvil,Líneas,OMV,N/A,N/A,Residencial,N/A,Pospago,Líneas de voz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,1771866.0,,,,,,,,,,,,,,
11309,2020,España,Servicio minorista,Telefonía móvil,Líneas,OMV,N/A,N/A,Residencial,N/A,Prepago,Líneas de voz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,1464371.0,,,,,,,,,,,,,,
11310,2020,España,Servicio minorista,Telefonía móvil,Líneas,Orange,N/A,N/A,N/A,N/A,Pospago,Líneas M2M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,2646276.0,,,,,,,,,,,,,,
11311,2020,España,Servicio minorista,Telefonía móvil,Líneas,Orange,N/A,N/A,Negocios,N/A,Pospago,Líneas de voz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,2182150.0,,,,,,,,,,,,,,
11312,2020,España,Servicio minorista,Telefonía móvil,Líneas,Orange,N/A,N/A,Residencial,N/A,Pospago,Líneas de voz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,8834330.0,,,,,,,,,,,,,,
11313,2020,España,Servicio minorista,Telefonía móvil,Líneas,Orange,N/A,N/A,Residencial,N/A,Prepago,Líneas de voz,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,1933748.0,,,,,,,,,,,,,,
11314,2020,España,Servicio minorista,Telefonía móvil,Líneas,Vodafone,N/A,N/A,N/A,N/A,Pospago,Líneas M2M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,,,,,2334083.0,,,,,,,,,,,,,,
