periodo,provincia,ccaa,operador,tecnologia_de_acceso,servicio,id,anno,concepto,tecnologia_de_acceso_baf,tipo_de_estaciones_base,tipo_de_ba_mayorista,unidades,lineas_o_accesos,estaciones_base,tasa_de_penetracion
2013-01-01,Soria,Castilla y León,Otros,nan,Banda ancha fija,19259,4026,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,2207.0,0.0,2.4
2013-01-01,Soria,Castilla y León,Otros,nan,Telefonía fija,9643,2013,Líneas,nan,nan,nan,Unidades,2471.0,0.0,2.6
2013-01-01,Soria,Castilla y León,Movistar,nan,Banda ancha fija,28896,6039,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,13431.0,0.0,14.299999999999999
2013-01-01,Soria,Castilla y León,Movistar,nan,Telefonía fija,9644,2013,Líneas,nan,nan,nan,Unidades,32121.0,0.0,34.3
2013-01-01,Soria,Castilla y León,Movistar,nan,Telefonía móvil,9649,2013,Líneas,nan,nan,nan,Unidades,27973.0,0.0,29.9
2013-01-01,Soria,Castilla y León,Otros,nan,Banda ancha fija,9634,2013,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,2300.0,0.0,2.5
2013-01-01,Soria,Castilla y León,Otros,nan,Telefonía fija,9645,2013,Líneas,nan,nan,nan,Unidades,2800.0,0.0,3.0
2013-01-01,Soria,Castilla y León,Orange,nan,Banda ancha fija,9635,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,2777.0,0.0,3.0
2013-01-01,Soria,Castilla y León,Orange,nan,Telefonía fija,9646,2013,Líneas,nan,nan,nan,Unidades,3082.0,0.0,3.3
2013-01-01,Soria,Castilla y León,Orange,nan,Telefonía móvil,9650,2013,Líneas,nan,nan,nan,Unidades,14991.0,0.0,16.0
2013-01-01,Soria,Castilla y León,Resto,nan,Banda ancha fija,19273,4026,Líneas,Líneas banda ancha otras tecnologías,nan,nan,Unidades,616.0,0.0,0.6
2013-01-01,Soria,Castilla y León,Resto,nan,Telefonía fija,9647,2013,Líneas,nan,nan,nan,Unidades,618.0,0.0,0.7
2013-01-01,Soria,Castilla y León,Resto,nan,Telefonía móvil,9651,2013,Líneas,nan,nan,nan,Unidades,6368.0,0.0,6.8
2013-01-01,Soria,Castilla y León,Vodafone,nan,Banda ancha fija,9638,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,945.0,0.0,1.0
2013-01-01,Soria,Castilla y León,Vodafone,nan,Telefonía fija,9648,2013,Líneas,nan,nan,nan,Unidades,1616.0,0.0,1.7
2013-01-01,Soria,Castilla y León,Vodafone,nan,Telefonía móvil,9652,2013,Líneas,nan,nan,nan,Unidades,8287.0,0.0,8.9
2013-01-01,Soria,Castilla y León,nan,Accesos instalados FTTH y FTTN,Accesos instalados,9627,2013,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,4469.0,0.0,4.8
2013-01-01,Soria,Castilla y León,nan,Accesos instalados HFC DOCSIS 30,Accesos instalados,9628,2013,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,19505.0,0.0,20.8
2013-01-01,Soria,Castilla y León,nan,nan,Estaciones Base,28920,6039,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,554.0,0.0
2013-01-01,Soria,Castilla y León,nan,nan,Servicios audiovisuales,9642,2013,Abonados,nan,nan,nan,Unidades,6260.0,0.0,6.7
2013-01-01,Tarragona,Cataluña,Otros,nan,Banda ancha fija,19311,4026,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,18016.0,0.0,2.2
2013-01-01,Tarragona,Cataluña,Otros,nan,Telefonía fija,9673,2013,Líneas,nan,nan,nan,Unidades,20170.0,0.0,2.5
2013-01-01,Tarragona,Cataluña,Movistar,nan,Banda ancha fija,28974,6039,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,116323.0,0.0,14.4
2013-01-01,Tarragona,Cataluña,Movistar,nan,Telefonía fija,9674,2013,Líneas,nan,nan,nan,Unidades,216574.0,0.0,27.0
2013-01-01,Tarragona,Cataluña,Movistar,nan,Telefonía móvil,9680,2013,Líneas,nan,nan,nan,Unidades,211074.0,0.0,26.3
2013-01-01,Tarragona,Cataluña,Otros,nan,Banda ancha fija,19321,4026,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,12921.0,0.0,1.6
2013-01-01,Tarragona,Cataluña,Otros,nan,Telefonía fija,9675,2013,Líneas,nan,nan,nan,Unidades,15628.0,0.0,1.9
2013-01-01,Tarragona,Cataluña,Orange,nan,Banda ancha fija,9662,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,33828.0,0.0,4.2
2013-01-01,Tarragona,Cataluña,Orange,nan,Telefonía fija,9676,2013,Líneas,nan,nan,nan,Unidades,31473.0,0.0,3.9
2013-01-01,Tarragona,Cataluña,Orange,nan,Telefonía móvil,9681,2013,Líneas,nan,nan,nan,Unidades,138612.0,0.0,17.3
2013-01-01,Tarragona,Cataluña,Otros,nan,Banda ancha fija,9663,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,9.0,0.0,0.0
2013-01-01,Tarragona,Cataluña,Otros,nan,Telefonía fija,9677,2013,Líneas,nan,nan,nan,Unidades,54.0,0.0,0.0
2013-01-01,Tarragona,Cataluña,Resto,nan,Banda ancha fija,28995,6039,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,7060.0,0.0,0.9
2013-01-01,Tarragona,Cataluña,Resto,nan,Telefonía fija,9678,2013,Líneas,nan,nan,nan,Unidades,3972.0,0.0,0.5
2013-01-01,Tarragona,Cataluña,Resto,nan,Telefonía móvil,9682,2013,Líneas,nan,nan,nan,Unidades,71842.0,0.0,8.9
2013-01-01,Tarragona,Cataluña,Vodafone,nan,Banda ancha fija,9667,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,14541.0,0.0,1.8
2013-01-01,Tarragona,Cataluña,Vodafone,nan,Telefonía fija,9679,2013,Líneas,nan,nan,nan,Unidades,20989.0,0.0,2.6
2013-01-01,Tarragona,Cataluña,Vodafone,nan,Telefonía móvil,9683,2013,Líneas,nan,nan,nan,Unidades,95933.0,0.0,11.9
2013-01-01,Tarragona,Cataluña,nan,Accesos instalados FTTH y FTTN,Accesos instalados,9653,2013,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,61180.0,0.0,7.6
2013-01-01,Tarragona,Cataluña,nan,Accesos instalados HFC DOCSIS 30,Accesos instalados,9654,2013,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,55193.0,0.0,6.9
2013-01-01,Tarragona,Cataluña,nan,nan,Estaciones Base,38678,8052,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,2057.0,0.0
2013-01-01,Tarragona,Cataluña,nan,nan,Servicios audiovisuales,9672,2013,Abonados,nan,nan,nan,Unidades,56863.0,0.0,7.1
2013-01-01,Teruel,Aragón,Otros,nan,Banda ancha fija,19371,4026,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,5510.0,0.0,3.9
2013-01-01,Teruel,Aragón,Otros,nan,Telefonía fija,9698,2013,Líneas,nan,nan,nan,Unidades,6168.0,0.0,4.4
2013-01-01,Teruel,Aragón,Movistar,nan,Banda ancha fija,29064,6039,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,22089.0,0.0,15.7
2013-01-01,Teruel,Aragón,Movistar,nan,Telefonía fija,9699,2013,Líneas,nan,nan,nan,Unidades,47372.0,0.0,33.6
2013-01-01,Teruel,Aragón,Movistar,nan,Telefonía móvil,9704,2013,Líneas,nan,nan,nan,Unidades,44983.0,0.0,31.9
2013-01-01,Teruel,Aragón,Otros,nan,Telefonía fija,9700,2013,Líneas,nan,nan,nan,Unidades,7.0,0.0,0.0
2013-01-01,Teruel,Aragón,Orange,nan,Banda ancha fija,9690,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,2702.0,0.0,1.9
2013-01-01,Teruel,Aragón,Orange,nan,Telefonía fija,9701,2013,Líneas,nan,nan,nan,Unidades,2673.0,0.0,1.9
2013-01-01,Teruel,Aragón,Orange,nan,Telefonía móvil,9705,2013,Líneas,nan,nan,nan,Unidades,15221.0,0.0,10.8
2013-01-01,Teruel,Aragón,Resto,nan,Banda ancha fija,19383,4026,Líneas,Líneas banda ancha otras tecnologías,nan,nan,Unidades,501.0,0.0,0.4
2013-01-01,Teruel,Aragón,Resto,nan,Telefonía fija,9702,2013,Líneas,nan,nan,nan,Unidades,230.0,0.0,0.2
2013-01-01,Teruel,Aragón,Resto,nan,Telefonía móvil,9706,2013,Líneas,nan,nan,nan,Unidades,9788.0,0.0,6.9
2013-01-01,Teruel,Aragón,Vodafone,nan,Banda ancha fija,9693,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,1514.0,0.0,1.1
2013-01-01,Teruel,Aragón,Vodafone,nan,Telefonía fija,9703,2013,Líneas,nan,nan,nan,Unidades,2596.0,0.0,1.8
2013-01-01,Teruel,Aragón,Vodafone,nan,Telefonía móvil,9707,2013,Líneas,nan,nan,nan,Unidades,12776.0,0.0,9.1
2013-01-01,Teruel,Aragón,nan,Accesos instalados FTTH y FTTN,Accesos instalados,9684,2013,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,8428.0,0.0,6.0
2013-01-01,Teruel,Aragón,nan,nan,Estaciones Base,29085,6039,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,770.0,0.0
2013-01-01,Teruel,Aragón,nan,nan,Servicios audiovisuales,9697,2013,Abonados,nan,nan,nan,Unidades,7772.0,0.0,5.5
2013-01-01,Toledo,Castilla - La Mancha,Otros,nan,Banda ancha fija,19421,4026,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,14022.0,0.0,2.0
2013-01-01,Toledo,Castilla - La Mancha,Otros,nan,Telefonía fija,9727,2013,Líneas,nan,nan,nan,Unidades,15699.0,0.0,2.2
2013-01-01,Toledo,Castilla - La Mancha,Movistar,nan,Banda ancha fija,29139,6039,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,97542.0,0.0,13.799999999999999
2013-01-01,Toledo,Castilla - La Mancha,Movistar,nan,Telefonía fija,9728,2013,Líneas,nan,nan,nan,Unidades,175990.0,0.0,25.0
2013-01-01,Toledo,Castilla - La Mancha,Movistar,nan,Telefonía móvil,9734,2013,Líneas,nan,nan,nan,Unidades,173515.0,0.0,24.7
2013-01-01,Toledo,Castilla - La Mancha,Otros,nan,Banda ancha fija,9715,2013,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,11634.0,0.0,1.7
2013-01-01,Toledo,Castilla - La Mancha,Otros,nan,Telefonía fija,9729,2013,Líneas,nan,nan,nan,Unidades,15669.0,0.0,2.2
2013-01-01,Toledo,Castilla - La Mancha,Orange,nan,Banda ancha fija,9716,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,21983.0,0.0,3.1
2013-01-01,Toledo,Castilla - La Mancha,Orange,nan,Telefonía fija,9730,2013,Líneas,nan,nan,nan,Unidades,22055.0,0.0,3.1
2013-01-01,Toledo,Castilla - La Mancha,Orange,nan,Telefonía móvil,9735,2013,Líneas,nan,nan,nan,Unidades,136534.0,0.0,19.4
2013-01-01,Toledo,Castilla - La Mancha,Otros,nan,Banda ancha fija,9717,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,8.0,0.0,0.0
2013-01-01,Toledo,Castilla - La Mancha,Otros,nan,Telefonía fija,9731,2013,Líneas,nan,nan,nan,Unidades,20.0,0.0,0.0
2013-01-01,Toledo,Castilla - La Mancha,Resto,nan,Banda ancha fija,29157,6039,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,324.0,0.0,0.0
2013-01-01,Toledo,Castilla - La Mancha,Resto,nan,Telefonía fija,9732,2013,Líneas,nan,nan,nan,Unidades,375.0,0.0,0.1
2013-01-01,Toledo,Castilla - La Mancha,Resto,nan,Telefonía móvil,9736,2013,Líneas,nan,nan,nan,Unidades,54770.0,0.0,7.8
2013-01-01,Toledo,Castilla - La Mancha,Vodafone,nan,Banda ancha fija,9721,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,10848.0,0.0,1.5
2013-01-01,Toledo,Castilla - La Mancha,Vodafone,nan,Telefonía fija,9733,2013,Líneas,nan,nan,nan,Unidades,17784.0,0.0,2.5
2013-01-01,Toledo,Castilla - La Mancha,Vodafone,nan,Telefonía móvil,9737,2013,Líneas,nan,nan,nan,Unidades,110681.0,0.0,15.7
2013-01-01,Toledo,Castilla - La Mancha,nan,Accesos instalados FTTH y FTTN,Accesos instalados,9708,2013,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,22828.0,0.0,3.2
2013-01-01,Toledo,Castilla - La Mancha,nan,Accesos instalados HFC DOCSIS 30,Accesos instalados,9709,2013,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,57010.0,0.0,8.1
2013-01-01,Toledo,Castilla - La Mancha,nan,nan,Estaciones Base,38894,8052,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,1730.0,0.0
2013-01-01,Toledo,Castilla - La Mancha,nan,nan,Servicios audiovisuales,9726,2013,Abonados,nan,nan,nan,Unidades,50272.0,0.0,7.1
2013-01-01,Valencia/València,Comunitat Valenciana,Otros,nan,Banda ancha fija,19481,4026,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,68059.0,0.0,2.7
2013-01-01,Valencia/València,Comunitat Valenciana,Otros,nan,Telefonía fija,9759,2013,Líneas,nan,nan,nan,Unidades,76197.0,0.0,3.0
2013-01-01,Valencia/València,Comunitat Valenciana,Movistar,nan,Banda ancha fija,29229,6039,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,195607.0,0.0,7.7
2013-01-01,Valencia/València,Comunitat Valenciana,Movistar,nan,Telefonía fija,9760,2013,Líneas,nan,nan,nan,Unidades,447039.0,0.0,17.6
2013-01-01,Valencia/València,Comunitat Valenciana,Movistar,nan,Telefonía móvil,9766,2013,Líneas,nan,nan,nan,Unidades,459048.0,0.0,18.0
2013-01-01,Valencia/València,Comunitat Valenciana,Otros,nan,Banda ancha fija,19491,4026,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,207088.0,0.0,8.1
2013-01-01,Valencia/València,Comunitat Valenciana,Otros,nan,Telefonía fija,9761,2013,Líneas,nan,nan,nan,Unidades,300332.0,0.0,11.8
2013-01-01,Valencia/València,Comunitat Valenciana,Orange,nan,Banda ancha fija,9747,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,103130.0,0.0,4.0
2013-01-01,Valencia/València,Comunitat Valenciana,Orange,nan,Telefonía fija,9762,2013,Líneas,nan,nan,nan,Unidades,96136.0,0.0,3.8
2013-01-01,Valencia/València,Comunitat Valenciana,Orange,nan,Telefonía móvil,9767,2013,Líneas,nan,nan,nan,Unidades,564896.0,0.0,22.2
2013-01-01,Valencia/València,Comunitat Valenciana,Otros,nan,Banda ancha fija,9748,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,57.0,0.0,0.0
2013-01-01,Valencia/València,Comunitat Valenciana,Otros,nan,Telefonía fija,9763,2013,Líneas,nan,nan,nan,Unidades,93.0,0.0,0.0
2013-01-01,Valencia/València,Comunitat Valenciana,Resto,nan,Banda ancha fija,39002,8052,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,9306.0,0.0,0.4
2013-01-01,Valencia/València,Comunitat Valenciana,Resto,nan,Telefonía fija,9764,2013,Líneas,nan,nan,nan,Unidades,5691.0,0.0,0.2
2013-01-01,Valencia/València,Comunitat Valenciana,Resto,nan,Telefonía móvil,9768,2013,Líneas,nan,nan,nan,Unidades,388305.0,0.0,15.2
2013-01-01,Valencia/València,Comunitat Valenciana,Vodafone,nan,Banda ancha fija,9753,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,54741.0,0.0,2.1
2013-01-01,Valencia/València,Comunitat Valenciana,Vodafone,nan,Telefonía fija,9765,2013,Líneas,nan,nan,nan,Unidades,95228.0,0.0,3.7
2013-01-01,Valencia/València,Comunitat Valenciana,Vodafone,nan,Telefonía móvil,9769,2013,Líneas,nan,nan,nan,Unidades,486745.0,0.0,19.1
2013-01-01,Valencia/València,Comunitat Valenciana,nan,Accesos instalados FTTH y FTTN,Accesos instalados,9738,2013,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,331134.0,0.0,13.0
2013-01-01,Valencia/València,Comunitat Valenciana,nan,Accesos instalados HFC DOCSIS 30,Accesos instalados,9739,2013,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,1050579.0,0.0,41.2
2013-01-01,Valencia/València,Comunitat Valenciana,nan,nan,Estaciones Base,39022,8052,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,5777.0,0.0
2013-01-01,Valencia/València,Comunitat Valenciana,nan,nan,Servicios audiovisuales,9758,2013,Abonados,nan,nan,nan,Unidades,213838.0,0.0,8.4
2013-01-01,Valladolid,Castilla y León,Otros,nan,Banda ancha fija,19545,4026,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,14727.0,0.0,2.8
2013-01-01,Valladolid,Castilla y León,Otros,nan,Telefonía fija,9789,2013,Líneas,nan,nan,nan,Unidades,16488.0,0.0,3.1
2013-01-01,Valladolid,Castilla y León,Movistar,nan,Banda ancha fija,29325,6039,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,63622.0,0.0,11.9
2013-01-01,Valladolid,Castilla y León,Movistar,nan,Telefonía fija,9790,2013,Líneas,nan,nan,nan,Unidades,132118.0,0.0,24.9
2013-01-01,Valladolid,Castilla y León,Movistar,nan,Telefonía móvil,9796,2013,Líneas,nan,nan,nan,Unidades,124975.0,0.0,23.5
2013-01-01,Valladolid,Castilla y León,Otros,nan,Banda ancha fija,9777,2013,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,31276.0,0.0,5.9
2013-01-01,Valladolid,Castilla y León,Otros,nan,Telefonía fija,9791,2013,Líneas,nan,nan,nan,Unidades,39048.0,0.0,7.4
2013-01-01,Valladolid,Castilla y León,Orange,nan,Banda ancha fija,9778,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,25184.0,0.0,4.7
2013-01-01,Valladolid,Castilla y León,Orange,nan,Telefonía fija,9792,2013,Líneas,nan,nan,nan,Unidades,22553.0,0.0,4.2
2013-01-01,Valladolid,Castilla y León,Orange,nan,Telefonía móvil,9797,2013,Líneas,nan,nan,nan,Unidades,151157.0,0.0,28.5
2013-01-01,Valladolid,Castilla y León,Otros,nan,Banda ancha fija,9779,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,43.0,0.0,0.0
2013-01-01,Valladolid,Castilla y León,Otros,nan,Telefonía fija,9793,2013,Líneas,nan,nan,nan,Unidades,69.0,0.0,0.0
2013-01-01,Valladolid,Castilla y León,Resto,nan,Banda ancha fija,29343,6039,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,1565.0,0.0,0.30000000000000004
2013-01-01,Valladolid,Castilla y León,Resto,nan,Telefonía fija,9794,2013,Líneas,nan,nan,nan,Unidades,1875.0,0.0,0.4
2013-01-01,Valladolid,Castilla y León,Resto,nan,Telefonía móvil,9798,2013,Líneas,nan,nan,nan,Unidades,58528.0,0.0,11.0
2013-01-01,Valladolid,Castilla y León,Vodafone,nan,Banda ancha fija,9783,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,8327.0,0.0,1.6
2013-01-01,Valladolid,Castilla y León,Vodafone,nan,Telefonía fija,9795,2013,Líneas,nan,nan,nan,Unidades,13954.0,0.0,2.6
2013-01-01,Valladolid,Castilla y León,Vodafone,nan,Telefonía móvil,9799,2013,Líneas,nan,nan,nan,Unidades,72400.0,0.0,13.6
2013-01-01,Valladolid,Castilla y León,nan,Accesos instalados FTTH y FTTN,Accesos instalados,9770,2013,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,48563.0,0.0,9.1
2013-01-01,Valladolid,Castilla y León,nan,Accesos instalados HFC DOCSIS 30,Accesos instalados,9771,2013,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,167758.0,0.0,31.6
2013-01-01,Valladolid,Castilla y León,nan,nan,Estaciones Base,39142,8052,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,1383.0,0.0
2013-01-01,Valladolid,Castilla y León,nan,nan,Servicios audiovisuales,9788,2013,Abonados,nan,nan,nan,Unidades,41745.0,0.0,7.9
2013-01-01,Zamora,Castilla y León,Otros,nan,Banda ancha fija,19605,4026,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,3985.0,0.0,2.1
2013-01-01,Zamora,Castilla y León,Otros,nan,Telefonía fija,9816,2013,Líneas,nan,nan,nan,Unidades,4463.0,0.0,2.4
2013-01-01,Zamora,Castilla y León,Movistar,nan,Banda ancha fija,19609,4026,Líneas,Líneas banda ancha otras tecnologías,nan,nan,Unidades,18860.0,0.0,10.0
2013-01-01,Zamora,Castilla y León,Movistar,nan,Telefonía fija,9817,2013,Líneas,nan,nan,nan,Unidades,51264.0,0.0,27.1
2013-01-01,Zamora,Castilla y León,Movistar,nan,Telefonía móvil,9823,2013,Líneas,nan,nan,nan,Unidades,50194.0,0.0,26.6
2013-01-01,Zamora,Castilla y León,Otros,nan,Banda ancha fija,9806,2013,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,7118.0,0.0,3.8
2013-01-01,Zamora,Castilla y León,Otros,nan,Telefonía fija,9818,2013,Líneas,nan,nan,nan,Unidades,9532.0,0.0,5.0
2013-01-01,Zamora,Castilla y León,Orange,nan,Banda ancha fija,9807,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,5202.0,0.0,2.8
2013-01-01,Zamora,Castilla y León,Orange,nan,Telefonía fija,9819,2013,Líneas,nan,nan,nan,Unidades,5191.0,0.0,2.7
2013-01-01,Zamora,Castilla y León,Orange,nan,Telefonía móvil,9824,2013,Líneas,nan,nan,nan,Unidades,35175.0,0.0,18.6
2013-01-01,Zamora,Castilla y León,Otros,nan,Banda ancha fija,9808,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,4.0,0.0,0.0
2013-01-01,Zamora,Castilla y León,Otros,nan,Telefonía fija,9820,2013,Líneas,nan,nan,nan,Unidades,7.0,0.0,0.0
2013-01-01,Zamora,Castilla y León,Resto,nan,Banda ancha fija,19619,4026,Líneas,Líneas banda ancha otras tecnologías,nan,nan,Unidades,1990.0,0.0,1.1
2013-01-01,Zamora,Castilla y León,Resto,nan,Telefonía fija,9821,2013,Líneas,nan,nan,nan,Unidades,1818.0,0.0,1.0
2013-01-01,Zamora,Castilla y León,Resto,nan,Telefonía móvil,9825,2013,Líneas,nan,nan,nan,Unidades,22341.0,0.0,11.8
2013-01-01,Zamora,Castilla y León,Vodafone,nan,Banda ancha fija,9811,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,1123.0,0.0,0.6
2013-01-01,Zamora,Castilla y León,Vodafone,nan,Telefonía fija,9822,2013,Líneas,nan,nan,nan,Unidades,2483.0,0.0,1.3
2013-01-01,Zamora,Castilla y León,Vodafone,nan,Telefonía móvil,9826,2013,Líneas,nan,nan,nan,Unidades,13629.0,0.0,7.2
2013-01-01,Zamora,Castilla y León,nan,Accesos instalados FTTH y FTTN,Accesos instalados,9800,2013,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,2702.0,0.0,1.4
2013-01-01,Zamora,Castilla y León,nan,Accesos instalados HFC DOCSIS 30,Accesos instalados,9801,2013,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,52057.0,0.0,27.5
2013-01-01,Zamora,Castilla y León,nan,nan,Estaciones Base,29439,6039,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,720.0,0.0
2013-01-01,Zamora,Castilla y León,nan,nan,Servicios audiovisuales,9815,2013,Abonados,nan,nan,nan,Unidades,12618.0,0.0,6.7
2013-01-01,Zaragoza,Aragón,Otros,nan,Banda ancha fija,19659,4026,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,32382.0,0.0,3.3
2013-01-01,Zaragoza,Aragón,Otros,nan,Telefonía fija,9848,2013,Líneas,nan,nan,nan,Unidades,36255.0,0.0,3.7
2013-01-01,Zaragoza,Aragón,Movistar,nan,Banda ancha fija,29496,6039,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,138921.0,0.0,14.299999999999999
2013-01-01,Zaragoza,Aragón,Movistar,nan,Telefonía fija,9849,2013,Líneas,nan,nan,nan,Unidades,273957.0,0.0,28.2
2013-01-01,Zaragoza,Aragón,Movistar,nan,Telefonía móvil,9855,2013,Líneas,nan,nan,nan,Unidades,268803.0,0.0,27.6
2013-01-01,Zaragoza,Aragón,Otros,nan,Banda ancha fija,19669,4026,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,42188.0,0.0,4.3
2013-01-01,Zaragoza,Aragón,Otros,nan,Telefonía fija,9850,2013,Líneas,nan,nan,nan,Unidades,53283.0,0.0,5.5
2013-01-01,Zaragoza,Aragón,Orange,nan,Banda ancha fija,9836,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,44351.0,0.0,4.6
2013-01-01,Zaragoza,Aragón,Orange,nan,Telefonía fija,9851,2013,Líneas,nan,nan,nan,Unidades,39496.0,0.0,4.1
2013-01-01,Zaragoza,Aragón,Orange,nan,Telefonía móvil,9856,2013,Líneas,nan,nan,nan,Unidades,192821.0,0.0,19.8
2013-01-01,Zaragoza,Aragón,Otros,nan,Banda ancha fija,9837,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,13.0,0.0,0.0
2013-01-01,Zaragoza,Aragón,Otros,nan,Telefonía fija,9852,2013,Líneas,nan,nan,nan,Unidades,26.0,0.0,0.0
2013-01-01,Zaragoza,Aragón,Resto,nan,Banda ancha fija,39358,8052,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,1805.0,0.0,0.2
2013-01-01,Zaragoza,Aragón,Resto,nan,Telefonía fija,9853,2013,Líneas,nan,nan,nan,Unidades,3160.0,0.0,0.3
2013-01-01,Zaragoza,Aragón,Resto,nan,Telefonía móvil,9857,2013,Líneas,nan,nan,nan,Unidades,105317.0,0.0,10.8
2013-01-01,Zaragoza,Aragón,Vodafone,nan,Banda ancha fija,9842,2013,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,18164.0,0.0,1.9
2013-01-01,Zaragoza,Aragón,Vodafone,nan,Telefonía fija,9854,2013,Líneas,nan,nan,nan,Unidades,27220.0,0.0,2.8
2013-01-01,Zaragoza,Aragón,Vodafone,nan,Telefonía móvil,9858,2013,Líneas,nan,nan,nan,Unidades,120344.0,0.0,12.4
2013-01-01,Zaragoza,Aragón,nan,Accesos instalados FTTH y FTTN,Accesos instalados,9827,2013,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,218644.0,0.0,22.5
2013-01-01,Zaragoza,Aragón,nan,Accesos instalados HFC DOCSIS 30,Accesos instalados,9828,2013,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,210323.0,0.0,21.6
2013-01-01,Zaragoza,Aragón,nan,nan,Estaciones Base,39378,8052,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,3130.0,0.0
2013-01-01,Zaragoza,Aragón,nan,nan,Servicios audiovisuales,9847,2013,Abonados,nan,nan,nan,Unidades,76781.0,0.0,7.9
2013-01-01,gerona,Cataluña,Otros,nan,Banda ancha fija,17907,4026,Líneas,Líneas banda ancha FTTH,nan,nan,Unidades,21717.0,0.0,2.9
