periodo,provincia,ccaa,operador,tecnologia_de_acceso,servicio,id,anno,concepto,tecnologia_de_acceso_baf,tipo_de_estaciones_base,tipo_de_ba_mayorista,unidades,lineas_o_accesos,estaciones_base,tasa_de_penetracion,anio
,,,,,,65062,8068,,,,,,181.0,0.0,0.0,2017
,,,,,,16281,2017,,,,,,208.0,0.0,0.1,2017
,,,,,,16286,2017,,,,,,2199.0,0.0,0.7,2017
,,,,,,48807,6051,,,,,,27753.0,0.0,8.9,2017
,,,,,,16282,2017,,,,,,37849.0,0.0,12.1,2017
,,,,,,16287,2017,,,,,,74069.0,0.0,23.7,2017
,,,,,,16253,2017,,,,,,293935.0,0.0,94.0,2017
,,,,,,16254,2017,,,,,,93881.0,0.0,30.0,2017
,,,,,,32543,4034,,,,,,4456.0,0.0,1.4,2017
,,,,,,48822,6051,,,,,,0.0,1280.0,0.0,2017
,,,,,,16276,2017,,,,,,43031.0,0.0,13.8,2017
,,,,,,16290,2017,,,,,,13.0,0.0,0.0,2017
,,,,,,16312,2017,,,,,,55.0,0.0,0.0,2017
,,,,,,32583,4034,,,,,,4005.0,0.0,1.2,2017
,,,,,,16313,2017,,,,,,3768.0,0.0,1.1,2017
,,,,,,16318,2017,,,,,,30749.0,0.0,9.1,2017
,,,,,,48882,6051,,,,,,49113.0,0.0,14.6,2017
,,,,,,16314,2017,,,,,,72161.0,0.0,21.5,2017
,,,,,,16319,2017,,,,,,101291.0,0.0,30.1,2017
,,,,,,48891,6051,,,,,,27875.0,0.0,8.3,2017
,,,,,,16315,2017,,,,,,27338.0,0.0,8.1,2017
,,,,,,16320,2017,,,,,,87609.0,0.0,26.1,2017
,,,,,,65202,8068,,,,,,231.0,0.0,0.1,2017
,,,,,,16316,2017,,,,,,425.0,0.0,0.1,2017
,,,,,,16321,2017,,,,,,946.0,0.0,0.3,2017
,,,,,,48912,6051,,,,,,27577.0,0.0,8.3,2017
,,,,,,16317,2017,,,,,,37376.0,0.0,11.1,2017
,,,,,,16322,2017,,,,,,65869.0,0.0,19.6,2017
,,,,,,16288,2017,,,,,,222831.0,0.0,66.3,2017
,,,,,,16289,2017,,,,,,103112.0,0.0,30.7,2017
,,,,,,32613,4034,,,,,,4012.0,0.0,1.2000000000000002,2017
,,,,,,48927,6051,,,,,,0.0,1523.0,0.0,2017
,,,,,,16311,2017,,,,,,45895.0,0.0,13.7,2017
,,,,,,16325,2017,,,,,,14.0,0.0,0.0,2017
,,,,,,16345,2017,,,,,,108.0,0.0,0.0,2017
,,,,,,32653,4034,,,,,,5480.0,0.0,0.5,2017
,,,,,,16346,2017,,,,,,4795.0,0.0,0.5,2017
,,,,,,16351,2017,,,,,,55023.0,0.0,5.3,2017
,,,,,,48987,6051,,,,,,191965.0,0.0,18.6,2017
,,,,,,16347,2017,,,,,,260757.0,0.0,25.2,2017
,,,,,,16352,2017,,,,,,361224.0,0.0,34.9,2017
,,,,,,48996,6051,,,,,,51790.0,0.0,5.0,2017
,,,,,,16348,2017,,,,,,52503.0,0.0,5.1,2017
,,,,,,16353,2017,,,,,,163330.0,0.0,15.8,2017
,,,,,,32669,4034,,,,,,44.0,0.0,0.0,2017
,,,,,,16349,2017,,,,,,2047.0,0.0,0.2,2017
,,,,,,16354,2017,,,,,,1538.0,0.0,0.1,2017
,,,,,,49011,6051,,,,,,75794.0,0.0,7.3,2017
,,,,,,16350,2017,,,,,,101990.0,0.0,9.8,2017
,,,,,,16355,2017,,,,,,251559.0,0.0,24.3,2017
,,,,,,16323,2017,,,,,,584725.0,0.0,56.5,2017
,,,,,,16324,2017,,,,,,123497.0,0.0,11.9,2017
,,,,,,32679,4034,,,,,,27827.0,0.0,2.7,2017
,,,,,,49026,6051,,,,,,0.0,3097.0,0.0,2017
,,,,,,16344,2017,,,,,,162241.0,0.0,15.7,2017
,,,,,,16358,2017,,,,,,3.0,0.0,0.0,2017
,,,,,,16379,2017,,,,,,7.0,0.0,0.0,2017
,,,,,,32719,4034,,,,,,1021.0,0.0,0.7,2017
,,,,,,16380,2017,,,,,,990.0,0.0,0.6,2017
,,,,,,16385,2017,,,,,,8001.0,0.0,5.2,2017
,,,,,,49086,6051,,,,,,29233.0,0.0,18.8,2017
,,,,,,16381,2017,,,,,,43426.0,0.0,28.0,2017
,,,,,,16386,2017,,,,,,57313.0,0.0,36.9,2017
,,,,,,49095,6051,,,,,,10022.0,0.0,6.4,2017
,,,,,,16382,2017,,,,,,11637.0,0.0,7.5,2017
,,,,,,16387,2017,,,,,,39537.0,0.0,25.5,2017
,,,,,,49104,6051,,,,,,152.0,0.0,0.1,2017
,,,,,,16383,2017,,,,,,261.0,0.0,0.2,2017
,,,,,,16388,2017,,,,,,757.0,0.0,0.5,2017
,,,,,,49113,6051,,,,,,6109.0,0.0,3.9,2017
,,,,,,16384,2017,,,,,,9636.0,0.0,6.2,2017
,,,,,,16389,2017,,,,,,20434.0,0.0,13.2,2017
,,,,,,16356,2017,,,,,,80402.0,0.0,51.8,2017
,,,,,,16357,2017,,,,,,18647.0,0.0,12.0,2017
,,,,,,32747,4034,,,,,,1869.0,0.0,1.2000000000000002,2017
,,,,,,49128,6051,,,,,,0.0,1096.0,0.0,2017
,,,,,,16378,2017,,,,,,21712.0,0.0,14.0,2017
,,,,,,16392,2017,,,,,,20.0,0.0,0.0,2017
,,,,,,16414,2017,,,,,,179.0,0.0,0.0,2017
,,,,,,32787,4034,,,,,,24873.0,0.0,1.2999999999999998,2017
,,,,,,16415,2017,,,,,,23739.0,0.0,1.2,2017
,,,,,,16420,2017,,,,,,189835.0,0.0,9.8,2017
,,,,,,49188,6051,,,,,,148938.0,0.0,7.7,2017
,,,,,,16416,2017,,,,,,235441.0,0.0,12.1,2017
,,,,,,16421,2017,,,,,,325816.0,0.0,16.8,2017
,,,,,,49197,6051,,,,,,182610.0,0.0,9.4,2017
,,,,,,16417,2017,,,,,,171388.0,0.0,8.8,2017
,,,,,,16422,2017,,,,,,529538.0,0.0,27.3,2017
,,,,,,65610,8068,,,,,,32218.0,0.0,1.7,2017
,,,,,,16418,2017,,,,,,22319.0,0.0,1.1,2017
,,,,,,16423,2017,,,,,,42681.0,0.0,2.2,2017
,,,,,,49218,6051,,,,,,154389.0,0.0,8.0,2017
,,,,,,16419,2017,,,,,,206239.0,0.0,10.6,2017
,,,,,,16424,2017,,,,,,520197.0,0.0,26.8,2017
,,,,,,16390,2017,,,,,,1574558.0,0.0,81.0,2017
,,,,,,16391,2017,,,,,,419624.0,0.0,21.6,2017
,,,,,,32817,4034,,,,,,47100.0,0.0,2.4,2017
,,,,,,49233,6051,,,,,,0.0,4691.0,0.0,2017
,,,,,,16413,2017,,,,,,203450.0,0.0,10.5,2017
,,,,,,16427,2017,,,,,,1.0,0.0,0.0,2017
,,,,,,32857,4034,,,,,,445.0,0.0,0.5,2017
,,,,,,16449,2017,,,,,,403.0,0.0,0.4,2017
,,,,,,16454,2017,,,,,,6536.0,0.0,7.3,2017
,,,,,,49293,6051,,,,,,14030.0,0.0,15.6,2017
,,,,,,16450,2017,,,,,,25423.0,0.0,28.2,2017
,,,,,,16455,2017,,,,,,29078.0,0.0,32.3,2017
,,,,,,49302,6051,,,,,,5585.0,0.0,6.2,2017
,,,,,,16451,2017,,,,,,7967.0,0.0,8.9,2017
,,,,,,16456,2017,,,,,,20515.0,0.0,22.8,2017
,,,,,,65750,8068,,,,,,588.0,0.0,0.7,2017
,,,,,,16452,2017,,,,,,613.0,0.0,0.7,2017
,,,,,,16457,2017,,,,,,172.0,0.0,0.2,2017
,,,,,,49323,6051,,,,,,4251.0,0.0,4.8,2017
,,,,,,16453,2017,,,,,,6337.0,0.0,7.0,2017
,,,,,,16458,2017,,,,,,12343.0,0.0,13.7,2017
,,,,,,16425,2017,,,,,,61729.0,0.0,68.6,2017
,,,,,,16426,2017,,,,,,21075.0,0.0,23.4,2017
,,,,,,32887,4034,,,,,,504.0,0.0,0.5,2017
,,,,,,49338,6051,,,,,,0.0,937.0,0.0,2017
,,,,,,16448,2017,,,,,,11102.0,0.0,12.3,2017
,,,,,,16461,2017,,,,,,12.0,0.0,0.0,2017
,,,,,,16482,2017,,,,,,97.0,0.0,0.0,2017
,,,,,,32925,4034,,,,,,10646.0,0.0,1.3,2017
,,,,,,16483,2017,,,,,,9593.0,0.0,1.2,2017
,,,,,,16488,2017,,,,,,71043.0,0.0,9.0,2017
,,,,,,49395,6051,,,,,,121555.0,0.0,15.4,2017
,,,,,,16484,2017,,,,,,186995.0,0.0,23.6,2017
,,,,,,16489,2017,,,,,,243904.0,0.0,30.8,2017
,,,,,,49404,6051,,,,,,73854.0,0.0,9.3,2017
,,,,,,16485,2017,,,,,,73393.0,0.0,9.3,2017
,,,,,,16490,2017,,,,,,198796.0,0.0,25.1,2017
,,,,,,49413,6051,,,,,,5438.0,0.0,0.6,2017
,,,,,,16486,2017,,,,,,3094.0,0.0,0.4,2017
,,,,,,16491,2017,,,,,,6940.0,0.0,0.9,2017
,,,,,,49422,6051,,,,,,31095.0,0.0,3.9,2017
,,,,,,16487,2017,,,,,,47148.0,0.0,5.9,2017
,,,,,,16492,2017,,,,,,106810.0,0.0,13.5,2017
,,,,,,16459,2017,,,,,,507177.0,0.0,64.0,2017
,,,,,,16460,2017,,,,,,55593.0,0.0,7.0,2017
,,,,,,32953,4034,,,,,,12118.0,0.0,1.5,2017
,,,,,,49437,6051,,,,,,0.0,2802.0,0.0,2017
,,,,,,16481,2017,,,,,,95070.0,0.0,12.0,2017
,,,,,,16494,2017,,,,,,2.0,0.0,0.0,2017
,,,,,,16515,2017,,,,,,7.0,0.0,0.0,2017
,,,,,,32991,4034,,,,,,1260.0,0.0,1.0,2017
,,,,,,16516,2017,,,,,,1221.0,0.0,0.9,2017
,,,,,,16521,2017,,,,,,11491.0,0.0,8.5,2017
,,,,,,49494,6051,,,,,,21310.0,0.0,15.9,2017
,,,,,,16517,2017,,,,,,36828.0,0.0,27.3,2017
,,,,,,16522,2017,,,,,,47015.0,0.0,34.9,2017
,,,,,,49503,6051,,,,,,7772.0,0.0,5.8,2017
,,,,,,16518,2017,,,,,,9100.0,0.0,6.7,2017
,,,,,,16523,2017,,,,,,22900.0,0.0,17.0,2017
,,,,,,49512,6051,,,,,,96.0,0.0,0.0,2017
,,,,,,16519,2017,,,,,,143.0,0.0,0.1,2017
,,,,,,16524,2017,,,,,,617.0,0.0,0.5,2017
,,,,,,49521,6051,,,,,,3044.0,0.0,2.3,2017
,,,,,,16520,2017,,,,,,6066.0,0.0,4.5,2017
,,,,,,16525,2017,,,,,,16061.0,0.0,11.9,2017
,,,,,,16493,2017,,,,,,63228.0,0.0,46.9,2017
,,,,,,33019,4034,,,,,,1273.0,0.0,0.9,2017
,,,,,,49536,6051,,,,,,0.0,1177.0,0.0,2017
,,,,,,16514,2017,,,,,,14378.0,0.0,10.7,2017
,,,,,,16528,2017,,,,,,8.0,0.0,0.0,2017
,,,,,,16550,2017,,,,,,47.0,0.0,0.0,2017
,,,,,,33059,4034,,,,,,5264.0,0.0,0.8,2017
,,,,,,16551,2017,,,,,,5021.0,0.0,0.7,2017
,,,,,,16556,2017,,,,,,45360.0,0.0,6.6,2017
,,,,,,49596,6051,,,,,,97680.0,0.0,14.3,2017
,,,,,,16552,2017,,,,,,143708.0,0.0,20.9,2017
,,,,,,16557,2017,,,,,,201088.0,0.0,29.2,2017
,,,,,,49605,6051,,,,,,49181.0,0.0,7.2,2017
,,,,,,16553,2017,,,,,,54729.0,0.0,8.0,2017
,,,,,,16558,2017,,,,,,173170.0,0.0,25.2,2017
,,,,,,66154,8068,,,,,,236.0,0.0,0.0,2017
,,,,,,16554,2017,,,,,,1051.0,0.0,0.2,2017
,,,,,,16559,2017,,,,,,5969.0,0.0,0.9,2017
,,,,,,49626,6051,,,,,,33060.0,0.0,4.8,2017
,,,,,,16555,2017,,,,,,48796.0,0.0,7.1,2017
,,,,,,16560,2017,,,,,,118911.0,0.0,17.3,2017
,,,,,,16526,2017,,,,,,362203.0,0.0,52.7,2017
,,,,,,16527,2017,,,,,,60183.0,0.0,8.7,2017
,,,,,,33089,4034,,,,,,15923.0,0.0,2.4,2017
,,,,,,49641,6051,,,,,,0.0,2594.0,0.0,2017
,,,,,,16549,2017,,,,,,87086.0,0.0,12.7,2017
,,,,,,16563,2017,,,,,,65.0,0.0,0.0,2017
,,,,,,16586,2017,,,,,,305.0,0.0,0.0,2017
,,,,,,33129,4034,,,,,,32870.0,0.0,1.2999999999999998,2017
,,,,,,16587,2017,,,,,,33522.0,0.0,1.3,2017
,,,,,,16592,2017,,,,,,213172.0,0.0,8.5,2017
,,,,,,49701,6051,,,,,,190802.0,0.0,7.6,2017
,,,,,,16588,2017,,,,,,326323.0,0.0,12.9,2017
,,,,,,16593,2017,,,,,,451929.0,0.0,17.9,2017
,,,,,,66282,8068,,,,,,213875.0,0.0,8.5,2017
,,,,,,16589,2017,,,,,,217690.0,0.0,8.6,2017
,,,,,,16594,2017,,,,,,677428.0,0.0,26.9,2017
,,,,,,66298,8068,,,,,,15387.0,0.0,0.6,2017
,,,,,,16590,2017,,,,,,9711.0,0.0,0.4,2017
,,,,,,16595,2017,,,,,,24185.0,0.0,1.0,2017
,,,,,,49734,6051,,,,,,318389.0,0.0,12.6,2017
,,,,,,16591,2017,,,,,,419334.0,0.0,16.6,2017
,,,,,,16596,2017,,,,,,799966.0,0.0,31.7,2017
,,,,,,16561,2017,,,,,,2357593.0,0.0,93.5,2017
,,,,,,16562,2017,,,,,,1109093.0,0.0,44.0,2017
,,,,,,33161,4034,,,,,,40269.0,0.0,1.6,2017
,,,,,,49749,6051,,,,,,0.0,6855.0,0.0,2017
,,,,,,16585,2017,,,,,,294862.0,0.0,11.7,2017
,,,,,,16599,2017,,,,,,34.0,0.0,0.0,2017
,,,,,,16621,2017,,,,,,203.0,0.0,0.0,2017
,,,,,,33201,4034,,,,,,5561.0,0.0,1.1,2017
,,,,,,16622,2017,,,,,,5142.0,0.0,1.0,2017
,,,,,,16627,2017,,,,,,31624.0,0.0,6.0,2017
,,,,,,49809,6051,,,,,,60094.0,0.0,11.5,2017
,,,,,,16623,2017,,,,,,95065.0,0.0,18.2,2017
,,,,,,16628,2017,,,,,,139037.0,0.0,26.6,2017
,,,,,,49818,6051,,,,,,41991.0,0.0,8.1,2017
,,,,,,16624,2017,,,,,,56659.0,0.0,10.8,2017
,,,,,,16629,2017,,,,,,181725.0,0.0,34.7,2017
,,,,,,66438,8068,,,,,,182.0,0.0,0.0,2017
,,,,,,16625,2017,,,,,,457.0,0.0,0.1,2017
,,,,,,16630,2017,,,,,,2864.0,0.0,0.5,2017
,,,,,,49839,6051,,,,,,48986.0,0.0,9.4,2017
,,,,,,16626,2017,,,,,,66017.0,0.0,12.6,2017
,,,,,,16631,2017,,,,,,122734.0,0.0,23.5,2017
,,,,,,16597,2017,,,,,,484247.0,0.0,92.6,2017
,,,,,,16598,2017,,,,,,174802.0,0.0,33.4,2017
,,,,,,33231,4034,,,,,,11174.0,0.0,2.1,2017
,,,,,,49854,6051,,,,,,0.0,1711.0,0.0,2017
,,,,,,16620,2017,,,,,,64954.0,0.0,12.4,2017
,,,,,,16634,2017,,,,,,4.0,0.0,0.0,2017
,,,,,,16656,2017,,,,,,15.0,0.0,0.0,2017
,,,,,,33271,4034,,,,,,1905.0,0.0,1.1,2017
,,,,,,16657,2017,,,,,,1817.0,0.0,1.0,2017
,,,,,,16662,2017,,,,,,14781.0,0.0,8.3,2017
,,,,,,49914,6051,,,,,,21589.0,0.0,12.1,2017
,,,,,,16658,2017,,,,,,38423.0,0.0,21.5,2017
,,,,,,16663,2017,,,,,,48929.0,0.0,27.4,2017
,,,,,,49923,6051,,,,,,9649.0,0.0,5.4,2017
,,,,,,16659,2017,,,,,,11800.0,0.0,6.6,2017
,,,,,,16664,2017,,,,,,40970.0,0.0,22.9,2017
,,,,,,66578,8068,,,,,,241.0,0.0,0.1,2017
,,,,,,16660,2017,,,,,,258.0,0.0,0.1,2017
,,,,,,16665,2017,,,,,,743.0,0.0,0.4,2017
,,,,,,49944,6051,,,,,,10296.0,0.0,5.8,2017
,,,,,,16661,2017,,,,,,14893.0,0.0,8.3,2017
,,,,,,16666,2017,,,,,,26068.0,0.0,14.6,2017
,,,,,,16632,2017,,,,,,80582.0,0.0,45.1,2017
,,,,,,16633,2017,,,,,,52638.0,0.0,29.5,2017
,,,,,,33301,4034,,,,,,1094.0,0.0,0.7,2017
,,,,,,49959,6051,,,,,,0.0,1177.0,0.0,2017
,,,,,,16655,2017,,,,,,19314.0,0.0,10.8,2017
,,,,,,16669,2017,,,,,,20.0,0.0,0.0,2017
,,,,,,16691,2017,,,,,,129.0,0.0,0.0,2017
,,,,,,33341,4034,,,,,,13332.0,0.0,1.4,2017
,,,,,,16692,2017,,,,,,12268.0,0.0,1.3,2017
,,,,,,16697,2017,,,,,,66239.0,0.0,6.9,2017
,,,,,,50019,6051,,,,,,139058.0,0.0,14.5,2017
,,,,,,16693,2017,,,,,,211887.0,0.0,22.0,2017
,,,,,,16698,2017,,,,,,321377.0,0.0,33.4,2017
,,,,,,50028,6051,,,,,,61873.0,0.0,6.5,2017
,,,,,,16694,2017,,,,,,85117.0,0.0,8.9,2017
,,,,,,16699,2017,,,,,,248082.0,0.0,25.8,2017
,,,,,,66718,8068,,,,,,3950.0,0.0,0.4,2017
,,,,,,16695,2017,,,,,,4457.0,0.0,0.5,2017
,,,,,,16700,2017,,,,,,4715.0,0.0,0.5,2017
,,,,,,50049,6051,,,,,,80982.0,0.0,8.399999999999999,2017
,,,,,,16696,2017,,,,,,107827.0,0.0,11.2,2017
,,,,,,16701,2017,,,,,,203038.0,0.0,21.1,2017
,,,,,,16667,2017,,,,,,953988.0,0.0,99.2,2017
,,,,,,16668,2017,,,,,,231280.0,0.0,24.1,2017
,,,,,,33371,4034,,,,,,16338.0,0.0,1.7,2017
,,,,,,50064,6051,,,,,,0.0,3482.0,0.0,2017
,,,,,,16690,2017,,,,,,136258.0,0.0,14.2,2017
,,,,,,15630,2017,,,,,,3.0,0.0,0.0,2017
,,,,,,15652,2017,,,,,,24.0,0.0,0.0,2017
,,,,,,31263,4034,,,,,,6268.0,0.0,0.8,2017
,,,,,,15653,2017,,,,,,5302.0,0.0,0.7,2017
,,,,,,15658,2017,,,,,,45129.0,0.0,6.1,2017
,,,,,,46902,6051,,,,,,141782.0,0.0,19.0,2017
,,,,,,15654,2017,,,,,,212204.0,0.0,28.5,2017
,,,,,,15659,2017,,,,,,284315.0,0.0,38.1,2017
,,,,,,46911,6051,,,,,,70952.0,0.0,9.5,2017
,,,,,,15655,2017,,,,,,69865.0,0.0,9.4,2017
,,,,,,15660,2017,,,,,,157545.0,0.0,21.1,2017
,,,,,,62562,8068,,,,,,5983.0,0.0,0.7,2017
,,,,,,15656,2017,,,,,,3621.0,0.0,0.5,2017
,,,,,,15661,2017,,,,,,6800.0,0.0,0.9,2017
,,,,,,46932,6051,,,,,,34442.0,0.0,4.6,2017
,,,,,,15657,2017,,,,,,49824.0,0.0,6.7,2017
,,,,,,15662,2017,,,,,,113151.0,0.0,15.2,2017
,,,,,,15628,2017,,,,,,458941.0,0.0,61.6,2017
,,,,,,15629,2017,,,,,,30780.0,0.0,4.1,2017
,,,,,,31293,4034,,,,,,17192.0,0.0,2.3,2017
,,,,,,46947,6051,,,,,,0.0,2605.0,0.0,2017
,,,,,,15651,2017,,,,,,102971.0,0.0,13.8,2017
,,,,,,15069,2017,,,,,,1.0,0.0,0.0,2017
,,,,,,15090,2017,,,,,,2.0,0.0,0.0,2017
,,,,,,30141,4034,,,,,,1200.0,0.0,0.8,2017
,,,,,,15091,2017,,,,,,1143.0,0.0,0.7,2017
,,,,,,15096,2017,,,,,,12777.0,0.0,7.9,2017
,,,,,,45219,6051,,,,,,24212.0,0.0,14.9,2017
,,,,,,15092,2017,,,,,,40044.0,0.0,24.8,2017
,,,,,,15097,2017,,,,,,44326.0,0.0,27.4,2017
,,,,,,45228,6051,,,,,,13223.0,0.0,8.2,2017
,,,,,,15093,2017,,,,,,14680.0,0.0,9.1,2017
,,,,,,15098,2017,,,,,,46133.0,0.0,28.5,2017
,,,,,,45237,6051,,,,,,192.0,0.0,0.1,2017
,,,,,,15094,2017,,,,,,412.0,0.0,0.3,2017
,,,,,,15099,2017,,,,,,623.0,0.0,0.4,2017
,,,,,,45246,6051,,,,,,6200.0,0.0,3.8,2017
,,,,,,15095,2017,,,,,,9719.0,0.0,6.0,2017
,,,,,,15100,2017,,,,,,20736.0,0.0,12.8,2017
,,,,,,15067,2017,,,,,,71975.0,0.0,44.5,2017
,,,,,,15068,2017,,,,,,18972.0,0.0,11.7,2017
,,,,,,30169,4034,,,,,,1542.0,0.0,1.0,2017
,,,,,,45261,6051,,,,,,0.0,904.0,0.0,2017
,,,,,,15089,2017,,,,,,18900.0,0.0,11.7,2017
,,,,,,16704,2018,,,,,,3.0,0.0,0.0,2018
,,,,,,16727,2018,,,,,,37.0,0.0,0.0,2018
,,,,,,33411,4036,,,,,,9959.0,0.0,2.6,2018
,,,,,,16728,2018,,,,,,9300.0,0.0,2.4,2018
,,,,,,16733,2018,,,,,,57041.0,0.0,14.6,2018
,,,,,,50124,6054,,,,,,24746.0,0.0,6.3,2018
,,,,,,16729,2018,,,,,,42172.0,0.0,10.8,2018
,,,,,,16734,2018,,,,,,61351.0,0.0,15.7,2018
,,,,,,50133,6054,,,,,,27867.0,0.0,7.199999999999999,2018
,,,,,,16730,2018,,,,,,28095.0,0.0,7.2,2018
,,,,,,16735,2018,,,,,,100165.0,0.0,25.7,2018
,,,,,,66858,8072,,,,,,7680.0,0.0,1.9,2018
,,,,,,16731,2018,,,,,,3569.0,0.0,0.9,2018
,,,,,,16736,2018,,,,,,19720.0,0.0,5.1,2018
,,,,,,50154,6054,,,,,,30840.0,0.0,7.9,2018
,,,,,,16732,2018,,,,,,45142.0,0.0,11.6,2018
,,,,,,16737,2018,,,,,,91539.0,0.0,23.5,2018
,,,,,,16702,2018,,,,,,259622.0,0.0,66.5,2018
,,,,,,16703,2018,,,,,,100384.0,0.0,25.7,2018
,,,,,,50163,6054,,,,,,2470.0,0.0,0.6,2018
,,,,,,50172,6054,,,,,,0.0,1591.0,0.0,2018
,,,,,,16726,2018,,,,,,38015.0,0.0,9.7,2018
,,,,,,16740,2018,,,,,,40.0,0.0,0.0,2018
,,,,,,16764,2018,,,,,,152.0,0.0,0.0,2018
,,,,,,33483,4036,,,,,,40390.0,0.0,2.2,2018
,,,,,,16765,2018,,,,,,37630.0,0.0,2.0,2018
,,,,,,16770,2018,,,,,,188751.0,0.0,10.2,2018
,,,,,,50232,6054,,,,,,146809.0,0.0,7.9,2018
,,,,,,16766,2018,,,,,,230247.0,0.0,12.5,2018
,,,,,,16771,2018,,,,,,316636.0,0.0,17.2,2018
,,,,,,66990,8072,,,,,,177108.0,0.0,9.6,2018
,,,,,,16767,2018,,,,,,176142.0,0.0,9.5,2018
,,,,,,16772,2018,,,,,,461056.0,0.0,25.0,2018
,,,,,,67006,8072,,,,,,74805.0,0.0,4.0,2018
,,,,,,16768,2018,,,,,,36450.0,0.0,2.0,2018
,,,,,,16773,2018,,,,,,66743.0,0.0,3.6,2018
,,,,,,50265,6054,,,,,,127003.0,0.0,6.9,2018
,,,,,,16769,2018,,,,,,174128.0,0.0,9.4,2018
,,,,,,16774,2018,,,,,,388578.0,0.0,21.1,2018
,,,,,,16738,2018,,,,,,2245095.0,0.0,121.7,2018
,,,,,,16739,2018,,,,,,471659.0,0.0,25.6,2018
,,,,,,50274,6054,,,,,,41039.0,0.0,2.1,2018
,,,,,,50283,6054,,,,,,0.0,5227.0,0.0,2018
,,,,,,16763,2018,,,,,,207554.0,0.0,11.2,2018
,,,,,,16777,2018,,,,,,5.0,0.0,0.0,2018
,,,,,,16799,2018,,,,,,42.0,0.0,0.0,2018
,,,,,,33557,4036,,,,,,17578.0,0.0,2.5,2018
,,,,,,16800,2018,,,,,,16223.0,0.0,2.3,2018
,,,,,,16805,2018,,,,,,75773.0,0.0,10.8,2018
,,,,,,50343,6054,,,,,,58782.0,0.0,8.399999999999999,2018
,,,,,,16801,2018,,,,,,85473.0,0.0,12.2,2018
,,,,,,16806,2018,,,,,,133520.0,0.0,19.0,2018
,,,,,,50352,6054,,,,,,58472.0,0.0,8.399999999999999,2018
,,,,,,16802,2018,,,,,,58721.0,0.0,8.4,2018
,,,,,,16807,2018,,,,,,146543.0,0.0,20.9,2018
,,,,,,50361,6054,,,,,,3944.0,0.0,0.6,2018
,,,,,,16803,2018,,,,,,546.0,0.0,0.1,2018
,,,,,,16808,2018,,,,,,9668.0,0.0,1.4,2018
,,,,,,50370,6054,,,,,,39786.0,0.0,5.7,2018
,,,,,,16804,2018,,,,,,60804.0,0.0,8.7,2018
,,,,,,16809,2018,,,,,,155348.0,0.0,22.2,2018
,,,,,,16775,2018,,,,,,593614.0,0.0,84.7,2018
,,,,,,16776,2018,,,,,,68264.0,0.0,9.7,2018
,,,,,,50379,6054,,,,,,30687.0,0.0,4.5,2018
,,,,,,50388,6054,,,,,,0.0,2551.0,0.0,2018
,,,,,,16798,2018,,,,,,58486.0,0.0,8.3,2018
,,,,,,67254,8072,,,,,,28924.0,0.0,8.899999999999999,2018
,,,,,,16837,2018,,,,,,33545.0,0.0,10.3,2018
,,,,,,33633,4036,,,,,,4916.0,0.0,1.5,2018
,,,,,,16838,2018,,,,,,3841.0,0.0,1.2,2018
,,,,,,16843,2018,,,,,,22998.0,0.0,7.1,2018
,,,,,,50457,6054,,,,,,41613.0,0.0,12.8,2018
,,,,,,16839,2018,,,,,,69193.0,0.0,21.2,2018
,,,,,,16844,2018,,,,,,105869.0,0.0,32.5,2018
,,,,,,50466,6054,,,,,,24939.0,0.0,7.6,2018
,,,,,,16840,2018,,,,,,25024.0,0.0,7.7,2018
,,,,,,16845,2018,,,,,,56939.0,0.0,17.5,2018
,,,,,,67302,8072,,,,,,295.0,0.0,0.0,2018
,,,,,,16841,2018,,,,,,103.0,0.0,0.0,2018
,,,,,,16846,2018,,,,,,57935.0,0.0,17.8,2018
,,,,,,33657,4036,,,,,,16312.0,0.0,5.0,2018
,,,,,,16842,2018,,,,,,24090.0,0.0,7.4,2018
,,,,,,16847,2018,,,,,,59648.0,0.0,18.3,2018
,,,,,,16810,2018,,,,,,348562.0,0.0,107.0,2018
,,,,,,16811,2018,,,,,,125086.0,0.0,38.4,2018
,,,,,,50493,6054,,,,,,8484.0,0.0,2.5,2018
,,,,,,50502,6054,,,,,,0.0,1212.0,0.0,2018
,,,,,,16836,2018,,,,,,53331.0,0.0,16.4,2018
,,,,,,67406,8072,,,,,,121050.0,0.0,11.7,2018
,,,,,,16875,2018,,,,,,129428.0,0.0,12.6,2018
,,,,,,33709,4036,,,,,,13574.0,0.0,1.3,2018
,,,,,,16876,2018,,,,,,11379.0,0.0,1.1,2018
,,,,,,16881,2018,,,,,,92296.0,0.0,9.0,2018
,,,,,,50571,6054,,,,,,104253.0,0.0,10.1,2018
,,,,,,16877,2018,,,,,,171445.0,0.0,16.7,2018
,,,,,,16882,2018,,,,,,246520.0,0.0,24.0,2018
,,,,,,50580,6054,,,,,,59392.0,0.0,5.800000000000001,2018
,,,,,,16878,2018,,,,,,58665.0,0.0,5.7,2018
,,,,,,16883,2018,,,,,,203509.0,0.0,19.8,2018
,,,,,,67454,8072,,,,,,1477.0,0.0,0.1,2018
,,,,,,16879,2018,,,,,,1220.0,0.0,0.1,2018
,,,,,,16884,2018,,,,,,192417.0,0.0,18.7,2018
,,,,,,33733,4036,,,,,,48464.0,0.0,4.7,2018
,,,,,,16880,2018,,,,,,71431.0,0.0,7.0,2018
