anio,fecha,operador,mercado,servicio,tipo_de_ingreso,ingresos,id,pais,concepto,tipo_de_paquete,unidades,ingresos_por_operador,empleados_por_operador,paquetes,inversiones_por_operador,gastos_por_operador
10105,2021-01-01,Vodafone,nan,Datos generales,nan,0,5394,España,Gastos de explotación,nan,Millones de euros,5039.7,40930,0.0,1067.01,115.39
2021,2021-01-01,Nan,Servicio mayorista,Datos generales,Alquiler de circuitos,79104,1083,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2021,2021-01-01,Nan,Servicio minorista,Datos generales,Banda Ancha móvil,452671,1098,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2021,2021-01-01,Nan,Servicio minorista,Datos generales,Banda ancha fija,45277,1097,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2021,2021-01-01,Nan,Servicio mayorista,Datos generales,Banda ancha fija mayorista,105747,1084,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2021,2021-01-01,Nan,Servicio minorista,Datos generales,Comunicaciones de Empresa,128676,1099,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2021,2021-01-01,Nan,Servicio mayorista,Datos generales,Contenidos audiovisuales,28858,1085,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2021,2021-01-01,Nan,Servicio mayorista,Datos generales,Interconexión fija,72404,1086,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2021,2021-01-01,Nan,Servicio mayorista,Datos generales,Interconexión móvil,193855,1087,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2021,2021-01-01,Nan,Servicio mayorista,Datos generales,Otros servicios mayoristas,249349,1088,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2021,2021-01-01,Nan,Servicio minorista,Datos generales,Otros servicios minoristas,148562,1100,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2021,2021-01-01,Nan,Servicio minorista,Datos generales,Servicios audiovisuales,46168,1101,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2021,2021-01-01,Nan,Servicio minorista,Datos generales,Servicios de información telefónica,468,1102,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2021,2021-01-01,Nan,Servicio minorista,Datos generales,Telefonía fija,163124,1103,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2021,2021-01-01,Nan,Servicio minorista,Datos generales,Telefonía móvil,392788,1104,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2021,2021-01-01,Nan,Servicio mayorista,Datos generales,Transmisión de datos,16541,1089,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2021,2021-01-01,Nan,Servicio mayorista,Datos generales,Transporte y difusión de la señal audiovisual,33142,1090,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2021,2021-01-01,Nan,Servicio minorista,Datos generales,Venta y alquiler de terminales,196082,1105,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
12126,2021-01-01,Nan,nan,Datos generales,nan,0,6459,España,Paquetes,Banda ancha fija tel móvil y banda ancha móvil,Unidades,0.0,0,16191816.0,0.0,0.0
2022,2022-01-01,Otros,nan,Datos generales,nan,0,1115,España,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,0,0.0,227.34,0.0
10110,2022-01-01,Otros,nan,Datos generales,nan,0,5639,España,Gastos de explotación,nan,Millones de euros,495.93,50920,0.0,231.88,8.61
10110,2022-01-01,Otros,nan,Datos generales,nan,0,5644,España,Gastos de explotación,nan,Millones de euros,2848.72,14870,0.0,605.91,80.23
2022,2022-01-01,Otros,nan,Datos generales,nan,0,1118,España,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,0,0.0,104.58,0.0
10110,2022-01-01,Movistar,nan,Datos generales,nan,0,5650,España,Gastos de explotación,nan,Millones de euros,14527.13,167490,0.0,1755.01,152.73
10110,2022-01-01,Orange,nan,Datos generales,nan,0,5672,España,Gastos de explotación,nan,Millones de euros,5612.63,52940,0.0,1044.95,66.1
4044,2022-01-01,Otros,nan,Datos generales,nan,0,2251,España,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,67650,0.0,44.02,0.0
10110,2022-01-01,Resto,nan,Datos generales,nan,0,5677,España,Gastos de explotación,nan,Millones de euros,6613.0,180230,0.0,1037.91,90.12
2022,2022-01-01,Otros,nan,Datos generales,nan,0,1130,España,Número de empleados,nan,Unidades,0.0,24440,0.0,0.0,0.0
10110,2022-01-01,Vodafone,nan,Datos generales,nan,0,5685,España,Gastos de explotación,nan,Millones de euros,4537.31,40880,0.0,676.11,73.14
2022,2022-01-01,Nan,Servicio mayorista,Datos generales,Alquiler de circuitos,75907,1141,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2022,2022-01-01,Nan,Servicio minorista,Datos generales,Banda Ancha móvil,459471,1156,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2022,2022-01-01,Nan,Servicio minorista,Datos generales,Banda ancha fija,461405,1155,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2022,2022-01-01,Nan,Servicio mayorista,Datos generales,Banda ancha fija mayorista,10361,1142,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2022,2022-01-01,Nan,Servicio minorista,Datos generales,Comunicaciones de Empresa,127499,1157,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2022,2022-01-01,Nan,Servicio mayorista,Datos generales,Contenidos audiovisuales,287334,1143,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2022,2022-01-01,Nan,Servicio mayorista,Datos generales,Interconexión fija,60392,1144,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2022,2022-01-01,Nan,Servicio mayorista,Datos generales,Interconexión móvil,188236,1145,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2022,2022-01-01,Nan,Servicio mayorista,Datos generales,Otros servicios mayoristas,282476,1146,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2022,2022-01-01,Nan,Servicio minorista,Datos generales,Otros servicios minoristas,171798,1158,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2022,2022-01-01,Nan,Servicio minorista,Datos generales,Servicios audiovisuales,47246,1159,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2022,2022-01-01,Nan,Servicio minorista,Datos generales,Servicios de información telefónica,284,1160,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2022,2022-01-01,Nan,Servicio minorista,Datos generales,Telefonía fija,145615,1161,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2022,2022-01-01,Nan,Servicio minorista,Datos generales,Telefonía móvil,361032,1162,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2022,2022-01-01,Nan,Servicio mayorista,Datos generales,Transmisión de datos,16784,1147,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2022,2022-01-01,Nan,Servicio mayorista,Datos generales,Transporte y difusión de la señal audiovisual,33137,1148,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2022,2022-01-01,Nan,Servicio minorista,Datos generales,Venta y alquiler de terminales,216034,1163,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
12132,2022-01-01,Nan,nan,Datos generales,nan,0,6807,España,Paquetes,Banda ancha fija tel móvil y banda ancha móvil,Unidades,0.0,0,16492940.0,0.0,0.0
2023,2023-01-01,Otros,nan,Datos generales,nan,0,1173,España,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,0,0.0,232.22,0.0
10115,2023-01-01,Otros,nan,Datos generales,nan,0,5929,España,Gastos de explotación,nan,Millones de euros,642.09,76990,0.0,304.25,10.69
10115,2023-01-01,Otros,nan,Datos generales,nan,0,5934,España,Gastos de explotación,nan,Millones de euros,2806.72,15070,0.0,460.68,65.47
2023,2023-01-01,Otros,nan,Datos generales,nan,0,1176,España,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,0,0.0,132.89,0.0
10115,2023-01-01,Movistar,nan,Datos generales,nan,0,5940,España,Gastos de explotación,nan,Millones de euros,13950.8,169880,0.0,1872.5,137.66
10115,2023-01-01,Orange,nan,Datos generales,nan,0,5962,España,Gastos de explotación,nan,Millones de euros,5679.82,52830,0.0,938.14,65.1
4046,2023-01-01,Otros,nan,Datos generales,nan,0,2367,España,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,69040,0.0,51.95,0.0
10115,2023-01-01,Resto,nan,Datos generales,nan,0,5967,España,Gastos de explotación,nan,Millones de euros,7083.719999999999,183320,0.0,1445.93,88.64
2023,2023-01-01,Otros,nan,Datos generales,nan,0,1188,España,Número de empleados,nan,Unidades,0.0,24750,0.0,0.0,0.0
10115,2023-01-01,Vodafone,nan,Datos generales,nan,0,5975,España,Gastos de explotación,nan,Millones de euros,4432.82,37710,0.0,558.0,70.0
2023,2023-01-01,Nan,Servicio mayorista,Datos generales,Alquiler de circuitos,82721,1199,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2023,2023-01-01,Nan,Servicio minorista,Datos generales,Banda Ancha móvil,471392,1214,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2023,2023-01-01,Nan,Servicio minorista,Datos generales,Banda ancha fija,473182,1213,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2023,2023-01-01,Nan,Servicio mayorista,Datos generales,Banda ancha fija mayorista,120765,1200,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2023,2023-01-01,Nan,Servicio minorista,Datos generales,Comunicaciones de Empresa,113234,1215,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2023,2023-01-01,Nan,Servicio mayorista,Datos generales,Contenidos audiovisuales,26186,1201,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2023,2023-01-01,Nan,Servicio mayorista,Datos generales,Interconexión fija,46033,1202,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2023,2023-01-01,Nan,Servicio mayorista,Datos generales,Interconexión móvil,161847,1203,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2023,2023-01-01,Nan,Servicio mayorista,Datos generales,Otros servicios mayoristas,302251,1204,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2023,2023-01-01,Nan,Servicio minorista,Datos generales,Otros servicios minoristas,139573,1216,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2023,2023-01-01,Nan,Servicio minorista,Datos generales,Servicios audiovisuales,507339,1217,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2023,2023-01-01,Nan,Servicio minorista,Datos generales,Servicios de información telefónica,138,1218,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2023,2023-01-01,Nan,Servicio minorista,Datos generales,Telefonía fija,123307,1219,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2023,2023-01-01,Nan,Servicio minorista,Datos generales,Telefonía móvil,350964,1220,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2023,2023-01-01,Nan,Servicio mayorista,Datos generales,Transmisión de datos,33445,1205,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2023,2023-01-01,Nan,Servicio mayorista,Datos generales,Transporte y difusión de la señal audiovisual,34574,1206,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2023,2023-01-01,Nan,Servicio minorista,Datos generales,Venta y alquiler de terminales,236972,1221,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
12138,2023-01-01,Nan,nan,Datos generales,nan,0,7155,España,Paquetes,Banda ancha fija tel móvil y banda ancha móvil,Unidades,0.0,0,17021147.0,0.0,0.0
2024,2024-01-01,Otros,nan,Datos generales,nan,0,1231,España,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,0,0.0,193.89,0.0
10120,2024-01-01,Otros,nan,Datos generales,nan,0,6219,España,Gastos de explotación,nan,Millones de euros,781.31,93860,0.0,326.97,16.47
10120,2024-01-01,Otros,nan,Datos generales,nan,0,6224,España,Gastos de explotación,nan,Millones de euros,2784.3,13800,0.0,477.35,57.98
2024,2024-01-01,Otros,nan,Datos generales,nan,0,1234,España,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,0,0.0,107.28,0.0
10120,2024-01-01,Movistar,nan,Datos generales,nan,0,6230,España,Gastos de explotación,nan,Millones de euros,13751.27,138520,0.0,1937.87,124.55
10120,2024-01-01,Orange,nan,Datos generales,nan,0,6251,España,Gastos de explotación,nan,Millones de euros,5567.57,49470,0.0,1054.29,56.6
4048,2024-01-01,Otros,nan,Datos generales,nan,0,2483,España,Inversiones en infraestr de telec y serv audiov,nan,Millones de euros,0.0,67700,0.0,57.82,0.0
10120,2024-01-01,Resto,nan,Datos generales,nan,0,6256,España,Gastos de explotación,nan,Millones de euros,7599.5,199410,0.0,2147.36,107.21
2024,2024-01-01,Otros,nan,Datos generales,nan,0,1246,España,Número de empleados,nan,Unidades,0.0,25300,0.0,0.0,0.0
10120,2024-01-01,Vodafone,nan,Datos generales,nan,0,6264,España,Gastos de explotación,nan,Millones de euros,4088.89,24230,0.0,416.91,64.31
2024,2024-01-01,Nan,Servicio mayorista,Datos generales,Alquiler de circuitos,92583,1257,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2024,2024-01-01,Nan,Servicio minorista,Datos generales,Banda Ancha móvil,474807,1272,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2024,2024-01-01,Nan,Servicio minorista,Datos generales,Banda ancha fija,438209,1271,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2024,2024-01-01,Nan,Servicio mayorista,Datos generales,Banda ancha fija mayorista,124175,1258,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2024,2024-01-01,Nan,Servicio minorista,Datos generales,Comunicaciones de Empresa,115955,1273,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2024,2024-01-01,Nan,Servicio mayorista,Datos generales,Contenidos audiovisuales,252609,1259,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2024,2024-01-01,Nan,Servicio mayorista,Datos generales,Interconexión fija,40745,1260,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2024,2024-01-01,Nan,Servicio mayorista,Datos generales,Interconexión móvil,14956,1261,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2024,2024-01-01,Nan,Servicio mayorista,Datos generales,Otros servicios mayoristas,313857,1262,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2024,2024-01-01,Nan,Servicio minorista,Datos generales,Otros servicios minoristas,136609,1274,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2024,2024-01-01,Nan,Servicio minorista,Datos generales,Servicios audiovisuales,513807,1275,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2024,2024-01-01,Nan,Servicio minorista,Datos generales,Telefonía fija,166697,1276,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2024,2024-01-01,Nan,Servicio minorista,Datos generales,Telefonía móvil,330934,1277,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2024,2024-01-01,Nan,Servicio mayorista,Datos generales,Transmisión de datos,30294,1263,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2024,2024-01-01,Nan,Servicio mayorista,Datos generales,Transporte y difusión de la señal audiovisual,34783,1264,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
2024,2024-01-01,Nan,Servicio minorista,Datos generales,Venta y alquiler de terminales,24166,1278,España,Ingresos,nan,Millones de euros,0.0,0,0.0,0.0,0.0
12144,2024-01-01,Nan,nan,Datos generales,nan,0,7503,España,Paquetes,Banda ancha fija tel móvil y banda ancha móvil,Unidades,0.0,0,17746867.0,0.0,0.0
